scaffold,start,end,mid,sites,pi_roumanicus,pi_europaeus,dxy_roumanicus_europaeus,Fst_roumanicus_europaeus
NW_006804009.1,2938955,5617904,4309813,148,0.0593,0.1125,0.472,0.7004
NW_006804009.1,3028385,5641721,4392315,143,0.0576,0.1096,0.4694,0.706
NW_006804010.1,32804,2616123,1195450,146,0.0788,0.1053,0.341,0.577
NW_006804010.1,212188,3061321,1521120,149,0.079,0.1029,0.3571,0.5957
NW_006804010.1,377671,3259189,1791438,149,0.0711,0.1056,0.3696,0.6184
NW_006804010.1,474442,3618624,2078915,156,0.0697,0.1118,0.363,0.606
NW_006804010.1,954243,3810316,2407406,151,0.0531,0.1132,0.3819,0.6536
NW_006804010.1,1208762,4117751,2648521,148,0.0475,0.1075,0.3877,0.6786
NW_006804010.1,1363268,4388572,2924444,154,0.0484,0.1035,0.4049,0.6945
NW_006804010.1,1563262,4556320,3140390,156,0.0489,0.1018,0.3876,0.6848
NW_006804010.1,1847739,4873206,3364399,153,0.0478,0.1046,0.3891,0.6835
NW_006804010.1,2063646,5037926,3573081,152,0.0503,0.1085,0.3792,0.665
NW_006804010.1,2476553,5073238,3755313,141,0.0541,0.1088,0.3972,0.6697
NW_006804011.1,46823,2107911,1120140,117,0.0649,0.0949,0.4189,0.6832
NW_006804011.1,258452,2196985,1238102,117,0.065,0.0954,0.4228,0.6848
NW_006804011.1,511173,2317368,1455108,111,0.0654,0.1016,0.4107,0.667
NW_006804011.1,725331,2659854,1659259,118,0.0671,0.0911,0.3831,0.66
NW_006804011.1,952220,2832207,1824840,116,0.0684,0.0857,0.3717,0.6572
NW_006804011.1,1114672,2991082,2019416,116,0.0595,0.1005,0.3677,0.6494
NW_006804011.1,1256862,3094090,2207843,111,0.0598,0.1004,0.3808,0.6589
NW_006804011.1,1392891,3424041,2385808,119,0.0487,0.1,0.3889,0.689
NW_006804011.1,1497702,3646640,2585892,126,0.0502,0.0955,0.4006,0.7007
NW_006804011.1,1645127,3750642,2747765,127,0.0457,0.0939,0.3958,0.7097
NW_006804011.1,1812097,3941496,2945995,136,0.046,0.0888,0.3994,0.7196
NW_006804011.1,2115909,4049060,3118032,126,0.0415,0.0866,0.3933,0.7293
NW_006804011.1,2198160,4426378,3299468,134,0.0446,0.0825,0.4145,0.7412
NW_006804011.1,2391163,4595312,3494425,131,0.0451,0.0811,0.417,0.7438
NW_006804011.1,2701427,4977128,3729234,132,0.0413,0.0883,0.4579,0.7612
NW_006804011.1,2837135,5148329,3873480,127,0.0387,0.0952,0.4619,0.758
NW_006804012.1,24704,2855753,1579532,121,0.0531,0.1176,0.3772,0.643
NW_006804012.1,160969,3118070,1863051,126,0.065,0.119,0.3908,0.6275
NW_006804012.1,612404,3496213,2133888,133,0.0715,0.1243,0.4068,0.6197
NW_006804012.1,967534,3697728,2365324,126,0.0686,0.1194,0.4076,0.6327
NW_006804012.1,1328262,3844292,2581397,127,0.0768,0.1106,0.4037,0.6269
NW_006804012.1,1604336,4078082,2771369,122,0.0813,0.116,0.3929,0.6021
NW_006804012.1,1888738,4275486,2995075,114,0.0826,0.1201,0.3682,0.5724
NW_006804012.1,2086838,4586678,3249405,116,0.0744,0.1269,0.3689,0.5788
NW_006804012.1,2255420,4849761,3535299,123,0.0782,0.1158,0.3834,0.6005
NW_006804012.1,2487160,4988414,3738845,116,0.0857,0.1088,0.3796,0.5932
NW_006804012.1,2740712,5195570,3945381,120,0.0943,0.1055,0.3973,0.5966
NW_006804012.1,2869765,5446975,4168297,117,0.0836,0.095,0.3925,0.6282
NW_006804012.1,3169562,5716902,4474280,117,0.0771,0.0955,0.4022,0.6471
NW_006804012.1,3496513,5754257,4641127,104,0.0769,0.0875,0.4042,0.6608
NW_006804013.1,49292,3165712,1659178,151,0.077,0.1333,0.3118,0.5035
NW_006804013.1,370119,3391970,1949608,144,0.0737,0.1162,0.3372,0.5664
NW_006804013.1,609135,3706286,2266231,144,0.0712,0.1121,0.3747,0.6126
NW_006804013.1,929545,3919929,2492729,141,0.0706,0.1111,0.4071,0.6405
NW_006804013.1,1345071,4257662,2728084,139,0.08,0.1117,0.4163,0.6288
NW_006804013.1,1443595,4942588,2991938,153,0.0786,0.1137,0.4147,0.6273
NW_006804013.1,1853047,5349921,3256937,139,0.0884,0.1119,0.4345,0.6263
NW_006804015.1,98686,2168325,1153852,115,0.0493,0.0848,0.3666,0.6974
NW_006804015.1,276927,2375185,1328735,112,0.0471,0.0803,0.3769,0.7169
NW_006804015.1,645345,2591369,1567237,113,0.0536,0.0909,0.3653,0.6764
NW_006804015.1,767906,2707232,1687113,111,0.0568,0.0983,0.3525,0.6467
NW_006804015.1,960448,2828107,1863608,107,0.0515,0.1066,0.3623,0.6522
NW_006804015.1,1174255,3003612,2058316,105,0.0537,0.1037,0.3716,0.6597
NW_006804015.1,1320387,3196049,2212712,107,0.0524,0.0975,0.3968,0.6904
NW_006804015.1,1393361,3367063,2439821,115,0.0476,0.0969,0.3919,0.6984
NW_006804015.1,1544289,3439226,2597067,111,0.0478,0.0995,0.3961,0.6965
NW_006804015.1,1744925,3564803,2745156,106,0.044,0.096,0.399,0.7121
NW_006804015.1,2028754,3774003,2936358,109,0.0493,0.0911,0.4112,0.716
NW_006804015.1,2178021,3969996,3114549,111,0.0587,0.0922,0.4074,0.6925
NW_006804015.1,2375836,4238735,3271946,112,0.056,0.0941,0.4309,0.7093
NW_006804015.1,2597838,4453301,3504278,112,0.0534,0.0848,0.4117,0.7174
NW_006804015.1,2707855,4570464,3619039,114,0.0456,0.0891,0.4067,0.7245
NW_006804015.1,2836850,4723897,3802093,121,0.0506,0.0905,0.4142,0.716
NW_006804015.1,3021542,4930422,3963655,122,0.0545,0.0915,0.4574,0.7304
NW_006804015.1,3196773,5175864,4170171,128,0.0529,0.0915,0.4415,0.7252
NW_006804015.1,3388540,5364476,4380871,119,0.0616,0.0901,0.4427,0.7109
NW_006804016.1,91549,2503099,1336722,136,0.0836,0.0871,0.4123,0.6538
NW_006804016.1,371223,2726433,1530416,136,0.0847,0.0788,0.4069,0.6602
NW_006804016.1,667287,2886982,1793852,132,0.0787,0.0844,0.4094,0.6654
NW_006804016.1,933971,3014524,2028206,123,0.081,0.0858,0.359,0.6202
NW_006804016.1,1215208,3168328,2289965,128,0.09,0.0873,0.3201,0.5614
NW_006804016.1,1436535,3356028,2459316,126,0.0741,0.0973,0.3271,0.5866
NW_006804016.1,1627805,3730067,2664459,128,0.0644,0.0956,0.3109,0.5952
NW_006804016.1,1996257,3950232,2914524,123,0.0646,0.097,0.3052,0.586
NW_006804016.1,2124864,4548865,3230807,138,0.0785,0.0931,0.2861,0.5381
NW_006804016.1,2240548,4795445,3473084,153,0.0847,0.0915,0.2884,0.5295
NW_006804016.1,2363185,4956157,3601455,152,0.085,0.0933,0.2932,0.5315
NW_006804016.1,2505113,5092000,3746898,151,0.0876,0.0971,0.2921,0.5177
NW_006804017.1,64728,3210827,1645789,123,0.0521,0.0989,0.4881,0.7397
NW_006804017.1,388025,3332389,1898463,121,0.055,0.1021,0.4906,0.7315
NW_006804017.1,779419,3652969,2167608,122,0.0546,0.0943,0.4929,0.7435
NW_006804017.1,990268,3884726,2405816,122,0.0507,0.1036,0.5007,0.7417
NW_006804017.1,1262928,4092815,2684813,115,0.0502,0.1035,0.4841,0.7352
NW_006804017.1,1455504,4630778,3051028,131,0.0494,0.1046,0.4799,0.7331
NW_006804017.1,1709497,4870207,3407457,130,0.0493,0.1023,0.4658,0.7294
NW_006804017.1,2163422,5012296,3762834,128,0.0455,0.0979,0.4503,0.7351
NW_006804017.1,2540146,5237290,4014275,132,0.0447,0.0929,0.4492,0.7434
NW_006804017.1,2804942,5239495,4098896,126,0.0465,0.0942,0.4359,0.7309
NW_006804018.1,8992,2560988,1316738,135,0.0499,0.0825,0.4368,0.7421
NW_006804018.1,183421,2941942,1515700,140,0.057,0.0841,0.4383,0.7263
NW_006804018.1,629577,3150018,1818256,125,0.0583,0.0861,0.4296,0.716
NW_006804018.1,855156,3377489,2050299,122,0.0679,0.0833,0.4564,0.7161
NW_006804018.1,1136198,3697465,2303110,120,0.0706,0.0793,0.4206,0.6962
NW_006804018.1,1346718,3922516,2581555,122,0.0694,0.0728,0.4033,0.6974
NW_006804018.1,1490351,4172293,2785750,127,0.0749,0.0779,0.4017,0.6774
NW_006804018.1,1753958,4384693,3015143,127,0.0724,0.0782,0.409,0.6869
NW_006804018.1,1890318,4580277,3213475,128,0.0632,0.0818,0.4332,0.7145
NW_006804018.1,2041781,4736988,3453041,129,0.0642,0.0733,0.4419,0.7298
NW_006804018.1,2212231,4972507,3697317,128,0.0723,0.0796,0.4411,0.7043
NW_006804019.1,47121,2510184,1229152,131,0.0413,0.0813,0.425,0.7557
NW_006804019.1,290158,2688267,1475496,123,0.0376,0.0841,0.4184,0.7559
NW_006804019.1,497272,2931237,1679241,126,0.0388,0.0756,0.3929,0.7535
NW_006804019.1,657633,3177730,1903072,129,0.0384,0.0663,0.384,0.7658
NW_006804019.1,913440,3538127,2110256,132,0.0385,0.0636,0.388,0.7724
NW_006804019.1,1124734,3899395,2449235,138,0.0546,0.058,0.386,0.7432
NW_006804019.1,1225597,4316240,2669960,145,0.0538,0.0667,0.397,0.7368
NW_006804019.1,1342153,5008559,2936593,158,0.0584,0.0763,0.3989,0.7125
NW_006804019.1,1413260,5257914,3122038,165,0.0637,0.0761,0.3892,0.6953
NW_006804020.1,16943,2456218,1284073,122,0.0746,0.0851,0.2953,0.5731
NW_006804020.1,384295,2759167,1609981,116,0.0734,0.0819,0.3387,0.6252
NW_006804020.1,812078,2983028,1870845,110,0.0653,0.0814,0.353,0.6564
NW_006804020.1,1018373,3150099,2075695,115,0.059,0.0795,0.3477,0.67
NW_006804020.1,1131947,3369089,2216423,116,0.0484,0.083,0.3453,0.687
NW_006804020.1,1248613,3509429,2372189,118,0.0388,0.0797,0.3501,0.7199
NW_006804020.1,1488532,3742469,2596263,122,0.0398,0.0695,0.3522,0.7377
NW_006804020.1,1680675,3969058,2805134,118,0.0447,0.0714,0.3481,0.7193
NW_006804020.1,1841257,4167460,3008003,119,0.0415,0.0732,0.3734,0.7402
NW_006804020.1,2115790,4319269,3218494,110,0.0406,0.0835,0.4068,0.7443
NW_006804020.1,2261691,4496733,3331006,109,0.0426,0.09,0.4062,0.729
NW_006804020.1,2468813,4660283,3574721,109,0.0532,0.0923,0.3889,0.6916
NW_006804020.1,2792541,4869983,3776427,103,0.0513,0.0865,0.3942,0.7085
NW_006804020.1,2993911,4999504,3976167,105,0.0536,0.0868,0.3663,0.684
NW_006804020.1,3175445,5037326,4150012,97,0.0573,0.0856,0.388,0.6929
NW_006804021.1,27149,2672041,1422368,164,0.0682,0.1113,0.3914,0.6331
NW_006804021.1,179457,2866792,1574758,167,0.0668,0.1011,0.3753,0.639
NW_006804021.1,516638,3210206,1854251,164,0.0695,0.1008,0.3823,0.6394
NW_006804021.1,812894,3554516,2123720,162,0.0638,0.0986,0.3874,0.6583
NW_006804021.1,1230747,3780758,2377250,160,0.0677,0.0947,0.4129,0.6741
NW_006804021.1,1375114,3913971,2543726,161,0.0671,0.0868,0.4421,0.7049
NW_006804021.1,1538422,4182651,2796257,160,0.0586,0.0762,0.4454,0.7385
NW_006804021.1,1756156,4387929,3020534,153,0.0606,0.0688,0.4266,0.7355
NW_006804021.1,1945469,4611360,3279663,153,0.0602,0.0706,0.4381,0.7396
NW_006804021.1,2332376,4688635,3527923,138,0.0543,0.0735,0.4216,0.7387
NW_006804021.1,2539684,4827678,3723611,130,0.056,0.0721,0.4139,0.7331
NW_006804022.1,14910,2727697,1447734,119,0.0586,0.0947,0.421,0.6973
NW_006804022.1,272927,3130980,1742678,125,0.0607,0.0895,0.4129,0.696
NW_006804022.1,638666,3438065,2088089,130,0.0597,0.0831,0.4073,0.7043
NW_006804022.1,860078,3603412,2305261,128,0.0592,0.0864,0.4164,0.7058
NW_006804022.1,1206887,3750973,2553761,123,0.0563,0.0821,0.4049,0.7116
NW_006804022.1,1533669,4051320,2813321,127,0.0594,0.0894,0.4318,0.7101
NW_006804022.1,1684894,4226337,3009505,129,0.0583,0.1049,0.4375,0.6932
NW_006804022.1,1965207,4570508,3238593,127,0.0586,0.1115,0.3888,0.6502
NW_006804022.1,2144937,4980280,3482632,138,0.0666,0.1051,0.4007,0.6526
NW_006804022.1,2294454,5102685,3659261,131,0.0612,0.1181,0.3704,0.6199
NW_006804023.1,29301,2476882,1219797,165,0.0879,0.1182,0.3688,0.5655
NW_006804023.1,243841,2850437,1451925,177,0.0866,0.1161,0.3748,0.5766
NW_006804023.1,406447,3160006,1694982,183,0.0879,0.115,0.3905,0.5893
NW_006804023.1,570522,3437010,1962302,186,0.0849,0.1176,0.3923,0.5927
NW_006804023.1,820813,3716400,2187505,191,0.094,0.1099,0.379,0.5752
NW_006804023.1,1039577,4198159,2538107,201,0.0958,0.1091,0.3937,0.5858
NW_006804023.1,1233334,4383200,2773721,195,0.1009,0.0981,0.3947,0.5926
NW_006804023.1,1381174,4579333,3040947,198,0.0912,0.096,0.4295,0.6393
NW_006804024.1,41322,2400053,1154375,112,0.0416,0.0955,0.3879,0.7112
NW_006804024.1,362533,2544718,1385384,111,0.0442,0.0812,0.4015,0.737
NW_006804024.1,550741,2948193,1673022,113,0.0533,0.0866,0.4213,0.7206
NW_006804024.1,722247,3098201,1914413,110,0.0536,0.0862,0.4228,0.7215
NW_006804024.1,846893,3284948,2145976,116,0.058,0.0847,0.4338,0.7208
NW_006804024.1,986695,3436707,2319063,112,0.0601,0.0868,0.4365,0.7151
NW_006804024.1,1199069,3592515,2486683,114,0.0574,0.0905,0.4229,0.7072
NW_006804024.1,1410564,3804891,2723775,112,0.0556,0.09,0.4299,0.7156
NW_006804024.1,1653342,4098208,2938985,121,0.0513,0.0797,0.424,0.7366
NW_006804024.1,1980450,4383302,3135307,123,0.0536,0.0765,0.423,0.7363
NW_006804024.1,2187775,4582627,3374248,128,0.0521,0.0782,0.4268,0.7389
NW_006804024.1,2401304,4725271,3585715,127,0.0476,0.0729,0.4191,0.7525
NW_006804024.1,2564543,4930181,3783393,126,0.0463,0.0772,0.4117,0.7447
NW_006804024.1,2948833,5079812,3988627,116,0.0364,0.0736,0.4068,0.7698
NW_006804024.1,3122687,5271562,4195568,114,0.0311,0.0771,0.4087,0.7771
NW_006804025.1,8257,4423560,2181085,158,0.0704,0.1002,0.3868,0.642
NW_006804025.1,319165,4942642,2665190,164,0.0728,0.0889,0.3879,0.6552
NW_006804025.1,933835,5343466,3109713,162,0.0765,0.0905,0.3912,0.6477
NW_006804025.1,1184004,5442493,3342827,151,0.0734,0.0887,0.3907,0.6565
NW_006804026.1,17276,2540518,1241405,117,0.0422,0.1001,0.4268,0.7259
NW_006804026.1,213523,2678415,1448650,112,0.0454,0.0933,0.4402,0.7368
NW_006804026.1,374997,2871811,1664633,118,0.0419,0.0833,0.4485,0.7629
NW_006804026.1,684638,3071869,1974729,115,0.0428,0.0932,0.4556,0.7498
NW_006804026.1,888911,3282532,2156980,117,0.0455,0.0873,0.437,0.7439
NW_006804026.1,1225204,3502551,2331133,112,0.0397,0.0812,0.4315,0.7627
NW_006804026.1,1479272,3617424,2524640,109,0.0383,0.0714,0.4332,0.7816
NW_006804026.1,1649303,3961338,2776758,116,0.0367,0.0731,0.4387,0.7849
NW_006804026.1,1909757,4144788,3011764,107,0.0386,0.0744,0.4191,0.7699
NW_006804026.1,2080086,4315134,3210799,112,0.0401,0.0789,0.4,0.7491
NW_006804026.1,2327251,4671685,3504224,113,0.042,0.0847,0.4114,0.7419
NW_006804026.1,2554579,4831315,3669725,117,0.0487,0.0838,0.3888,0.7152
NW_006804026.1,2679180,4960011,3814385,118,0.0458,0.0855,0.3741,0.7095
NW_006804027.1,23106,3502313,1780641,144,0.1138,0.1086,0.3279,0.4882
NW_006804027.1,410030,3718664,2157168,141,0.1103,0.1029,0.332,0.5082
NW_006804027.1,745575,4019385,2545309,147,0.1007,0.1032,0.3215,0.5148
NW_006804027.1,1085341,4206884,2749220,150,0.1104,0.0987,0.3225,0.5037
NW_006804027.1,1611550,4377691,3109595,145,0.1031,0.1041,0.3106,0.4958
NW_006804027.1,1868676,4575732,3326001,144,0.1082,0.0995,0.2857,0.4608
NW_006804027.1,2046346,4834389,3609531,146,0.1106,0.1104,0.2925,0.4474
NW_006804028.1,30025,3282324,1686513,165,0.0812,0.0957,0.3939,0.6327
NW_006804028.1,506944,3462526,2014461,157,0.0793,0.0869,0.4217,0.6688
NW_006804028.1,927414,3592307,2291989,144,0.0726,0.092,0.4264,0.6773
NW_006804028.1,1108888,3829208,2540013,142,0.0757,0.0906,0.433,0.6776
NW_006804028.1,1365977,4013561,2760485,139,0.0739,0.088,0.4056,0.6669
NW_006804028.1,1746858,4189021,3027602,133,0.0713,0.0966,0.4223,0.6707
NW_006804028.1,2181593,4383710,3303002,127,0.0656,0.0995,0.3922,0.6567
NW_006804028.1,2404283,4719585,3502947,128,0.0761,0.0968,0.4177,0.6581
NW_006804029.1,47899,2701191,1260245,151,0.1004,0.0914,0.4115,0.6161
NW_006804029.1,330052,2877419,1495302,146,0.1073,0.0849,0.3932,0.5983
NW_006804029.1,567374,3262472,1818160,142,0.1016,0.0953,0.365,0.5696
NW_006804029.1,808253,3618840,2087164,140,0.0998,0.0908,0.3498,0.5657
NW_006804029.1,1069225,3844868,2409789,142,0.105,0.0828,0.3522,0.5699
NW_006804029.1,1202787,4123086,2590461,142,0.1112,0.0806,0.3477,0.5567
NW_006804029.1,1441815,4425679,2936251,139,0.1126,0.0855,0.3541,0.5528
NW_006804029.1,1825776,4710441,3262044,135,0.1074,0.0879,0.3821,0.5847
NW_006804030.1,10542,2751331,1190182,131,0.0568,0.0822,0.4326,0.7263
NW_006804030.1,222316,3106857,1479935,126,0.0523,0.0938,0.4642,0.735
NW_006804030.1,447792,3328292,1665623,130,0.0527,0.0954,0.4652,0.7324
NW_006804030.1,561214,3484317,1900904,129,0.0559,0.0969,0.4653,0.7244
NW_006804030.1,676238,3683422,2081927,125,0.0553,0.0938,0.4674,0.7308
NW_006804030.1,978746,4029459,2423457,123,0.0555,0.097,0.4754,0.7299
NW_006804030.1,1134186,4377267,2691807,126,0.0536,0.0963,0.4532,0.7232
NW_006804030.1,1482465,4745914,3102231,121,0.0547,0.0932,0.4394,0.718
NW_006804030.1,1709801,5040486,3373814,123,0.0561,0.0873,0.4146,0.7097
NW_006804031.1,65338,2772428,1432048,143,0.0758,0.0955,0.4583,0.6858
NW_006804031.1,355547,3055855,1697311,138,0.0671,0.1053,0.4773,0.6989
NW_006804031.1,593869,3438958,1990163,141,0.0595,0.0971,0.4897,0.7296
NW_006804031.1,928661,3775703,2290888,145,0.0625,0.0927,0.4651,0.7177
NW_006804031.1,1150229,4063824,2565789,142,0.0619,0.0851,0.4959,0.7439
NW_006804031.1,1404648,4259425,2771137,142,0.06,0.0893,0.4812,0.735
NW_006804031.1,1678678,4498976,3047026,133,0.0693,0.0832,0.4732,0.7223
NW_006804031.1,1846806,4695659,3186982,136,0.0668,0.0905,0.4479,0.7033
NW_006804031.1,2135721,4877868,3417312,128,0.0661,0.0761,0.4637,0.7332
NW_006804032.1,52976,2953154,1536532,144,0.0783,0.0904,0.4151,0.6613
NW_006804032.1,233520,3153247,1742736,140,0.0724,0.0881,0.4129,0.6748
NW_006804032.1,504177,3482320,1980837,138,0.0795,0.0961,0.4187,0.6533
NW_006804032.1,790028,3883696,2238191,144,0.0792,0.0917,0.4246,0.6641
NW_006804032.1,1081588,4147966,2465453,147,0.0826,0.0974,0.4263,0.6509
NW_006804032.1,1364037,4267181,2788005,149,0.076,0.1031,0.4101,0.6439
NW_006804032.1,1531273,4469723,3024098,158,0.0718,0.0943,0.4095,0.6644
NW_006804032.1,1840449,4621142,3295695,151,0.0653,0.0881,0.4148,0.6901
NW_006804032.1,2087070,4909909,3554128,139,0.0654,0.0971,0.4056,0.6701
NW_006804032.1,2417781,4976718,3769366,125,0.0712,0.1044,0.4035,0.6464
NW_006804033.1,795,3037446,1464788,188,0.0808,0.1002,0.3416,0.5817
NW_006804033.1,374909,3526737,1750140,187,0.0816,0.1074,0.3463,0.5731
NW_006804033.1,635408,3938978,2155136,190,0.0759,0.1039,0.3357,0.5801
NW_006804033.1,816937,4113343,2414665,186,0.068,0.1056,0.3476,0.6056
NW_006804033.1,1034012,4570775,2781618,197,0.075,0.1129,0.366,0.5962
NW_006804033.1,1278652,4791746,3002579,181,0.0766,0.1135,0.3768,0.6014
NW_006804034.1,39709,2413664,1225830,131,0.0397,0.1073,0.4635,0.7395
NW_006804034.1,330400,2739658,1469531,128,0.0487,0.1088,0.4496,0.7128
NW_006804034.1,591735,2818737,1702439,121,0.0493,0.1181,0.4431,0.6947
NW_006804034.1,734533,2979760,1843646,120,0.0486,0.1203,0.4313,0.6858
NW_006804034.1,873323,3214569,2006103,125,0.0545,0.1179,0.4154,0.6675
NW_006804034.1,1181374,3354727,2267213,114,0.0607,0.1187,0.4132,0.6528
NW_006804034.1,1351031,3596701,2451642,115,0.0597,0.1248,0.4138,0.6463
NW_006804034.1,1521678,3880205,2651979,121,0.055,0.1097,0.4236,0.6839
NW_006804034.1,1799209,4148886,2824940,113,0.0512,0.1041,0.4433,0.7113
NW_006804034.1,1974916,4258513,3079933,114,0.045,0.108,0.438,0.7149
NW_006804034.1,2196810,4413384,3283694,104,0.0461,0.1035,0.4277,0.7132
NW_006804034.1,2480354,4561555,3525172,99,0.0376,0.1099,0.4386,0.7271
NW_006804034.1,2761144,4758542,3793624,106,0.035,0.1141,0.4195,0.7151
NW_006804034.1,2832766,4900250,3914513,100,0.0297,0.1071,0.3909,0.7205
NW_006804035.1,34400,3433704,1844298,128,0.053,0.1085,0.4278,0.6923
NW_006804035.1,304125,3733299,2168724,128,0.0515,0.1094,0.4187,0.6882
NW_006804035.1,985187,3954955,2552413,129,0.0437,0.1003,0.439,0.7292
NW_006804035.1,1202641,4315965,2877626,143,0.0437,0.0989,0.4404,0.732
NW_006804035.1,1435003,4542525,3046810,140,0.0419,0.1077,0.437,0.7209
NW_006804035.1,1652524,4747023,3312987,142,0.0463,0.1085,0.4073,0.6927
NW_006804035.1,1800992,4818614,3434546,139,0.0524,0.0975,0.4194,0.7046
NW_006804036.1,30974,2295823,1235826,128,0.0685,0.0897,0.4017,0.6727
NW_006804036.1,279429,2543839,1392952,123,0.0702,0.0869,0.4069,0.677
NW_006804036.1,415873,2854983,1529831,123,0.0674,0.0879,0.4215,0.6903
NW_006804036.1,595033,3110608,1780605,124,0.0702,0.0891,0.433,0.6901
NW_006804036.1,817775,3223955,1983865,118,0.0715,0.0831,0.4268,0.6927
NW_006804036.1,1104737,3493921,2191412,120,0.0669,0.0781,0.4075,0.6972
NW_006804036.1,1309182,3592072,2409280,112,0.0623,0.0803,0.4278,0.7153
NW_006804036.1,1577680,3766645,2660745,109,0.0614,0.0698,0.4269,0.7325
NW_006804036.1,1871443,4013482,2941638,109,0.0566,0.0776,0.4172,0.7252
NW_006804036.1,1984305,4122634,3137745,111,0.0578,0.0693,0.3974,0.7241
NW_006804036.1,2195189,4327461,3370071,106,0.0608,0.0607,0.3977,0.7318
NW_006804036.1,2299345,4600890,3590231,107,0.0576,0.0644,0.3692,0.7151
NW_006804036.1,2589785,4654731,3668936,102,0.0555,0.0653,0.3644,0.7152
NW_006804037.1,79682,3973207,2014224,145,0.0599,0.0878,0.4242,0.707
NW_006804037.1,442638,4115629,2305165,141,0.0564,0.0887,0.3925,0.693
NW_006804037.1,826683,4462450,2670863,136,0.0507,0.0927,0.416,0.7135
NW_006804037.1,1014204,4848431,2985547,137,0.0525,0.0838,0.4226,0.7272
NW_006804037.1,1383399,4915244,3199298,126,0.0512,0.0859,0.4276,0.7295
NW_006804038.1,65454,4654082,2374717,228,0.0805,0.1076,0.3456,0.5743
NW_006804038.1,427135,4791700,2659115,216,0.0826,0.1114,0.3594,0.5773
NW_006804039.1,11514,2793364,1289471,132,0.0757,0.0749,0.4485,0.709
NW_006804039.1,140586,3224116,1580372,130,0.0792,0.0812,0.4543,0.6967
NW_006804039.1,283447,3869009,2023411,152,0.0658,0.086,0.4917,0.734
NW_006804039.1,613530,4309237,2372683,151,0.061,0.08,0.5001,0.7542
NW_006804039.1,924295,4673049,2724304,149,0.0603,0.0792,0.5017,0.7572
NW_006804039.1,1115755,5006058,3007342,147,0.0575,0.0834,0.4851,0.7493
NW_006804039.1,1264922,5270197,3286677,152,0.0556,0.0821,0.4895,0.7566
NW_006804040.1,32432,2961611,1614221,137,0.0793,0.0739,0.4189,0.6858
NW_006804040.1,331793,3083778,1767992,131,0.0783,0.0775,0.4137,0.6792
NW_006804040.1,721368,3302105,2092026,128,0.0752,0.0869,0.4342,0.6847
NW_006804040.1,944716,3422114,2302971,125,0.0781,0.0902,0.4552,0.6871
NW_006804040.1,1360833,3586569,2482172,124,0.0706,0.0918,0.4666,0.7049
NW_006804040.1,1615655,3783578,2692809,125,0.0714,0.0909,0.4737,0.7086
NW_006804040.1,1870760,3984618,2966842,127,0.0666,0.097,0.4677,0.7056
NW_006804040.1,2092973,4209695,3199756,125,0.0638,0.0962,0.4564,0.7059
NW_006804040.1,2241585,4424327,3380030,131,0.067,0.0972,0.4635,0.7025
NW_006804040.1,2437387,4560006,3549636,125,0.0661,0.103,0.459,0.6936
NW_006804040.1,2635613,4706653,3761014,126,0.0711,0.1057,0.4324,0.6645
NW_006804041.1,33714,3715883,1848737,157,0.068,0.1137,0.4446,0.667
NW_006804041.1,282088,4015912,2118597,156,0.0665,0.1128,0.434,0.6643
NW_006804041.1,509267,4299764,2407974,156,0.0606,0.1021,0.4484,0.6991
NW_006804041.1,717898,4515640,2675823,158,0.0579,0.1008,0.4541,0.7091
NW_006804041.1,1194431,4801666,3052418,154,0.0488,0.0946,0.4645,0.7405
NW_006804041.1,1557283,5025655,3386833,146,0.0486,0.0959,0.4692,0.7413
NW_006804041.1,1852983,5137846,3596348,146,0.048,0.0953,0.4693,0.7434
NW_006804042.1,13982,2448788,1202776,120,0.0583,0.0658,0.3944,0.727
NW_006804042.1,319143,2548825,1440628,120,0.0674,0.0687,0.4134,0.7141
NW_006804042.1,505880,2798998,1685240,124,0.0678,0.0682,0.4109,0.7127
