scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
NW_006804003.1,2167112,5520149,3858454,110,108,5.8913,3.1126,0.3086,0.1446,0.0905
NW_006804004.1,56980,2817808,1556653,110,109,2.0631,1.4555,0.1727,0.0375,0.0272
NW_006804004.1,271245,3255959,1819632,110,109,2.1117,1.0898,0.3192,0.0574,0.0458
NW_006804004.1,802685,3575145,2075359,110,109,2.0203,0.7327,0.4677,0.0732,0.0565
NW_006804004.1,1097045,3973037,2331606,110,110,2.0037,0.5938,0.5428,0.083,0.0605
NW_006804004.1,1306343,4253356,2600473,110,110,2.1354,0.9304,0.3931,0.0752,0.0533
NW_006804004.1,1591178,4590248,2873802,110,110,2.2603,1.5786,0.1776,0.0457,0.0306
NW_006804004.1,1727809,4828271,3156449,110,110,1.8739,2.1369,-0.0656,-0.0165,-0.0114
NW_006804004.1,1891073,5089927,3441502,110,109,1.9072,2.1369,-0.0568,-0.0142,-0.0094
NW_006804004.1,2108263,5302714,3733983,110,109,1.7208,2.1369,-0.1079,-0.0278,-0.0185
NW_006804004.1,2401673,5427987,3967336,106,105,0.7427,2.2883,-0.5099,-0.1315,-0.076
NW_006804005.1,13123,2207152,937579,110,107,0.0558,0.1624,-0.4885,-0.0103,-0.0086
NW_006804005.1,191576,2324944,1137401,110,107,0.0522,0.1465,-0.4742,-0.0083,-0.0066
NW_006804005.1,280001,2561838,1338901,110,107,0.0522,0.1465,-0.4742,-0.0077,-0.0059
NW_006804005.1,362067,2709846,1551886,110,108,0.9961,0.1465,0.7436,0.0672,0.0516
NW_006804005.1,541498,2858797,1767684,110,109,0.9961,0.0465,0.9108,0.0804,0.0613
NW_006804005.1,857613,3068078,1977199,110,110,0.9897,0.0465,0.9103,0.0707,0.0566
NW_006804005.1,1008826,3252879,2182876,110,110,0.9897,0.083,0.8453,0.0687,0.0522
NW_006804005.1,1116701,3520293,2394388,110,110,0.9897,0.1975,0.6672,0.0531,0.0424
NW_006804005.1,1281846,3687484,2616612,110,110,0.9897,0.1975,0.6672,0.0543,0.0435
NW_006804005.1,1664836,3908029,2825972,110,110,0.9897,0.257,0.5877,0.0513,0.0388
NW_006804005.1,1997018,4074673,3023573,110,110,0.9897,0.5823,0.2592,0.0285,0.0196
NW_006804005.1,2210351,4228909,3210822,110,109,0.9897,0.6208,0.2291,0.0256,0.0161
NW_006804005.1,2358763,4394033,3398573,110,109,0.9897,0.5823,0.2592,0.0298,0.0193
NW_006804005.1,2575939,4588395,3581566,110,109,0.9897,0.5823,0.2592,0.026,0.0184
NW_006804005.1,2751523,4826326,3773668,110,109,0.0512,0.5823,-0.8383,-0.0385,-0.0262
NW_006804005.1,2864525,4924433,3963308,110,109,0.0512,0.5823,-0.8383,-0.0415,-0.0268
NW_006804005.1,3112050,5011363,4146735,110,108,0.0282,0.5823,-0.9077,-0.0549,-0.0317
NW_006804005.1,3266513,5194995,4323079,110,108,0.0282,0.5771,-0.9069,-0.0534,-0.031
NW_006804005.1,3541055,5305342,4492379,110,108,0.0282,0.4625,-0.8851,-0.0448,-0.0253
NW_006804005.1,3725322,5379737,4649198,110,108,0.1588,0.4625,-0.4888,-0.0298,-0.0172
NW_006804005.1,3919075,5505868,4795389,110,108,0.1588,0.403,-0.4347,-0.0258,-0.0155
NW_006804005.1,4076197,5557608,4899969,104,102,0.1588,0.0697,0.3899,0.0113,0.0073
NW_006804006.1,123972,2541687,1489056,110,107,1.3295,1.3386,-0.0034,-0.0005,-0.0003
NW_006804006.1,377100,2936974,1711054,110,107,1.0823,1.384,-0.1224,-0.0178,-0.0113
NW_006804006.1,687551,3175651,1941629,110,107,0.9573,0.6487,0.1921,0.0194,0.0118
NW_006804006.1,937751,3255963,2159266,110,106,1.9573,0.6446,0.5045,0.0826,0.0517
NW_006804006.1,1201274,3409678,2366269,110,106,1.9573,0.8946,0.3726,0.0621,0.0421
NW_006804006.1,1463444,3625319,2563114,110,107,1.9573,0.9369,0.3526,0.0588,0.0398
NW_006804006.1,1662871,3926738,2765626,110,108,1.8135,1.0511,0.2661,0.048,0.0318
NW_006804006.1,1915216,4185045,2971300,110,108,3.3481,1.0511,0.5221,0.1325,0.094
NW_006804006.1,2106461,4301323,3174454,110,109,3.3481,1.0127,0.5356,0.1384,0.0968
NW_006804006.1,2254474,4531092,3380025,110,109,3.2494,0.4814,0.7419,0.1529,0.1122
NW_006804006.1,2368906,4825491,3594435,110,109,3.2494,0.5055,0.7307,0.1587,0.1147
NW_006804006.1,2554008,5031833,3819543,110,109,2.6994,0.5055,0.6845,0.1393,0.098
NW_006804006.1,2959668,5508700,4049778,110,109,2.8099,0.4601,0.7186,0.1403,0.1064
NW_006804007.1,24656,2686314,1415876,110,110,1.3195,1.4549,-0.0488,-0.02,-0.008
NW_006804007.1,333121,2904626,1659682,110,110,1.3195,1.4549,-0.0488,-0.02,-0.0092
NW_006804007.1,596399,3209334,1901304,110,110,0.2195,1.3142,-0.7138,-0.1729,-0.0769
NW_006804007.1,769478,3484242,2151915,110,109,0.2195,0.3596,-0.242,-0.0193,-0.0099
NW_006804007.1,1041445,3696070,2395390,110,109,0.2266,0.1701,0.1425,0.0072,0.0039
NW_006804007.1,1300594,3982626,2641268,110,109,0.1464,1.1407,-0.7725,-0.1638,-0.0715
NW_006804007.1,1619227,4123100,2876802,110,109,0.4052,1.1116,-0.4657,-0.0918,-0.0464
NW_006804007.1,1832701,4274577,3102833,110,109,0.4052,1.1116,-0.4657,-0.0907,-0.0442
NW_006804007.1,2079306,4425630,3318902,110,109,0.5052,1.0795,-0.3624,-0.0686,-0.0385
NW_006804007.1,2271250,4606476,3535015,110,109,0.5661,1.0084,-0.2809,-0.0391,-0.0296
NW_006804007.1,2528657,4847518,3753942,110,108,0.5933,1.0084,-0.2592,-0.0312,-0.0259
NW_006804007.1,2691589,5032756,3968601,110,108,0.4683,1.0084,-0.3657,-0.036,-0.0288
NW_006804007.1,2956555,5170645,4175950,110,108,0.5068,1.0628,-0.3543,-0.0346,-0.0279
NW_006804007.1,3229289,5349243,4372975,110,108,1.6467,1.2872,0.1225,0.021,0.0172
NW_006804007.1,3485697,5402135,4489091,102,101,1.6467,1.2872,0.1225,0.0223,0.0181
NW_006804008.1,41685,2311158,1210897,110,109,0.2911,1.0537,-0.5671,-0.0581,-0.0372
NW_006804008.1,392470,2523053,1410229,110,109,0.2863,1.0537,-0.5727,-0.0572,-0.0371
NW_006804008.1,566696,2755248,1608382,110,108,1.1488,1.0815,0.0302,0.0048,0.0031
NW_006804008.1,781489,2968804,1806242,110,108,1.1539,1.1173,0.0161,0.0024,0.0014
NW_006804008.1,896205,3190299,2012483,110,108,1.1141,1.0548,0.0273,0.004,0.0024
NW_006804008.1,1129989,3487336,2228724,110,108,1.2064,1.0826,0.0541,0.0098,0.0055
NW_006804008.1,1356111,3927615,2454826,110,109,1.248,1.0469,0.0876,0.013,0.008
NW_006804008.1,1446068,4146978,2694936,110,109,1.248,0.1183,0.8268,0.071,0.0451
NW_006804008.1,1668319,4375390,2942012,110,108,1.2854,0.0916,0.867,0.0689,0.0433
NW_006804008.1,1921125,4566710,3192523,110,108,1.6278,0.2511,0.7327,0.0745,0.0483
NW_006804008.1,2139588,4964895,3443528,110,107,1.5932,0.2511,0.7277,0.0679,0.0483
NW_006804008.1,2330507,5364835,3709565,110,107,2.1452,0.2512,0.7903,0.0903,0.0668
NW_006804008.1,2526252,5397130,3868506,102,99,nan,nan,nan,nan,nan
NW_006804009.1,11728,2937922,1600442,110,109,0.7409,0.2046,0.5672,0.064,0.0513
NW_006804009.1,195502,3025264,1864714,110,109,0.6996,0.3296,0.3595,0.0417,0.0336
NW_006804009.1,676165,3268871,2110572,110,109,0.5846,0.301,0.3202,0.0282,0.0234
NW_006804009.1,1151563,3802013,2362364,110,109,0.5846,0.2783,0.355,0.0276,0.0218
NW_006804009.1,1494142,4075866,2604334,110,108,0.5767,0.3077,0.3042,0.0223,0.0171
NW_006804009.1,1684317,4261432,2841881,110,108,0.5767,0.3077,0.3042,0.0266,0.0184
NW_006804009.1,1881351,4472864,3079319,110,108,0.1933,0.3047,-0.2238,-0.0109,-0.0076
NW_006804009.1,2057686,4784428,3322492,110,108,0.1933,0.2759,-0.1761,-0.0089,-0.0066
NW_006804009.1,2143451,4946139,3576010,110,108,0.1933,0.2712,-0.1677,-0.0071,-0.0055
NW_006804009.1,2396947,5237723,3839155,110,108,0.181,0.2712,-0.1993,-0.0071,-0.0056
NW_006804009.1,2751630,5365084,4093199,110,108,0.2743,0.2684,0.0108,0.0004,0.0003
NW_006804009.1,2938955,5617904,4336484,110,107,0.2743,0.2684,0.0108,0.0004,0.0003
NW_006804009.1,3028385,5641721,4483108,101,98,nan,nan,nan,nan,nan
NW_006804010.1,32804,2616123,1239780,110,110,0.9441,1.0914,-0.0724,-0.0114,-0.0074
NW_006804010.1,212188,3061321,1495349,110,110,0.9441,1.7544,-0.3003,-0.0585,-0.0379
NW_006804010.1,377671,3259189,1755787,110,110,1.5585,2.7785,-0.2813,-0.0792,-0.0485
NW_006804010.1,474442,3618624,2026263,110,110,1.5168,2.7785,-0.2937,-0.0882,-0.0525
NW_006804010.1,954243,3810316,2307052,110,109,1.4522,2.8987,-0.3325,-0.1038,-0.0659
NW_006804010.1,1208762,4117751,2572352,110,109,1.2508,2.8987,-0.3971,-0.1158,-0.0736
NW_006804010.1,1363268,4388572,2840839,110,109,1.2749,2.0296,-0.2284,-0.0492,-0.0301
NW_006804010.1,1563262,4556320,3120114,110,109,1.4695,2.0822,-0.1725,-0.0382,-0.0236
NW_006804010.1,1847739,4873206,3391789,110,109,1.4646,2.0822,-0.1741,-0.0349,-0.0223
NW_006804010.1,2063646,5037926,3669631,110,109,2.9719,2.068,0.1794,0.0491,0.0326
NW_006804010.1,2476553,5073238,3848163,103,102,2.8083,2.1848,0.1249,0.0347,0.0231
NW_006804011.1,46823,2107911,1113667,110,106,0.4247,2.4401,-0.7035,-0.2009,-0.1282
NW_006804011.1,258452,2196985,1293722,110,107,0.2997,2.4401,-0.7812,-0.2409,-0.1416
NW_006804011.1,511173,2317368,1463059,110,107,0.3247,2.4803,-0.7685,-0.3035,-0.1629
NW_006804011.1,725331,2659854,1632655,110,107,0.3247,1.9938,-0.7199,-0.2076,-0.1145
NW_006804011.1,952220,2832207,1807005,110,108,0.3247,2.0188,-0.7229,-0.1961,-0.1114
NW_006804011.1,1114672,2991082,1980015,110,108,0.3247,0.0978,0.5371,0.0283,0.0179
NW_006804011.1,1256862,3094090,2148790,110,109,0.3235,0.0946,0.5476,0.0292,0.0188
NW_006804011.1,1392891,3424041,2322556,110,109,0.3235,0.0946,0.5476,0.0302,0.0182
NW_006804011.1,1497702,3646640,2514786,110,109,0.4797,0.0946,0.6706,0.043,0.026
NW_006804011.1,1645127,3750642,2712341,110,110,0.3474,0.8624,-0.4257,-0.0538,-0.0316
NW_006804011.1,1812097,3941496,2906013,110,110,0.587,0.8624,-0.19,-0.0278,-0.0156
NW_006804011.1,2115909,4049060,3090979,110,110,0.687,0.8624,-0.1132,-0.0147,-0.0098
NW_006804011.1,2198160,4426378,3284631,110,110,0.8276,0.8624,-0.0206,-0.0025,-0.0017
NW_006804011.1,2391163,4595312,3491998,110,110,0.9526,1.1538,-0.0955,-0.0136,-0.0095
NW_006804011.1,2701427,4977128,3698771,110,110,0.9526,1.1538,-0.0955,-0.0127,-0.009
NW_006804011.1,2837135,5148329,3828872,103,103,0.9526,1.1552,-0.0961,-0.0134,-0.0094
NW_006804012.1,24704,2855753,1589028,110,110,1.7656,0.3925,0.6362,0.1235,0.0827
NW_006804012.1,160969,3118070,1852654,110,110,1.8852,0.3925,0.6553,0.1273,0.0819
NW_006804012.1,612404,3496213,2121791,110,110,1.8852,0.3541,0.6838,0.1139,0.081
NW_006804012.1,967534,3697728,2374198,110,110,2.2468,1.3507,0.2491,0.066,0.045
NW_006804012.1,1328262,3844292,2611980,110,108,2.2269,1.3614,0.2412,0.0675,0.0464
NW_006804012.1,1604336,4078082,2841353,110,108,2.2269,1.3614,0.2412,0.0686,0.0501
NW_006804012.1,1888738,4275486,3063343,110,108,2.1831,1.4243,0.2103,0.056,0.0402
NW_006804012.1,2086838,4586678,3289663,110,108,1.9528,1.1118,0.2744,0.0607,0.0445
NW_006804012.1,2255420,4849761,3521066,110,108,1.4871,1.1118,0.1444,0.0279,0.0204
NW_006804012.1,2487160,4988414,3756101,110,108,1.4762,1.1105,0.1413,0.0273,0.02
NW_006804012.1,2740712,5195570,3977676,110,108,1.5074,1.1383,0.1395,0.0235,0.0179
NW_006804012.1,2869765,5446975,4208728,110,108,1.7681,1.1371,0.2172,0.0384,0.0301
NW_006804012.1,3169562,5716902,4444359,110,108,1.8085,1.1371,0.2279,0.0369,0.031
NW_006804012.1,3496513,5754257,4568771,101,99,nan,nan,nan,nan,nan
NW_006804013.1,49292,3165712,1628431,110,110,3.148,1.0119,0.5135,0.1901,0.1185
NW_006804013.1,370119,3391970,1914161,110,109,2.9366,1.0535,0.4719,0.182,0.111
NW_006804013.1,609135,3706286,2190840,110,109,2.8907,1.0535,0.4658,0.1432,0.0938
NW_006804013.1,929545,3919929,2468752,110,109,2.8907,2.0535,0.1693,0.0591,0.0394
NW_006804013.1,1345071,4257662,2740015,110,109,2.9028,2.491,0.0763,0.0285,0.0193
NW_006804013.1,1443595,4942588,3026860,110,109,2.0055,2.4616,-0.1021,-0.0368,-0.0223
NW_006804013.1,1853047,5349921,3244514,104,103,0.854,2.3707,-0.4704,-0.1511,-0.089
NW_006804015.1,98686,2168325,1171344,110,107,0.2908,2.0978,-0.7565,-0.143,-0.0917
NW_006804015.1,276927,2375185,1362360,110,108,0.2158,2.0978,-0.8134,-0.1374,-0.0844
NW_006804015.1,645345,2591369,1548112,110,108,0.2158,2.0542,-0.8098,-0.1324,-0.0797
NW_006804015.1,767906,2707232,1726205,110,108,0.1158,1.1364,-0.815,-0.0721,-0.0477
NW_006804015.1,960448,2828107,1903211,110,108,0.0742,1.1051,-0.8742,-0.0921,-0.0531
NW_006804015.1,1174255,3003612,2074654,110,108,0.1117,1.1051,-0.8164,-0.0782,-0.0475
NW_006804015.1,1320387,3196049,2243254,110,109,0.1117,1.2051,-0.8304,-0.0727,-0.0467
NW_006804015.1,1393361,3367063,2422893,110,109,0.3617,1.1981,-0.5362,-0.0595,-0.0373
NW_006804015.1,1544289,3439226,2599714,110,109,0.333,1.2294,-0.5737,-0.0719,-0.0452
NW_006804015.1,1744925,3564803,2767592,110,109,0.4441,0.1909,0.3987,0.0205,0.0139
NW_006804015.1,2028754,3774003,2929732,110,110,0.3986,0.1909,0.3524,0.0184,0.0114
NW_006804015.1,2178021,3969996,3090542,110,110,0.3986,0.1909,0.3524,0.0203,0.012
NW_006804015.1,2375836,4238735,3259805,110,110,0.4062,0.1909,0.3606,0.0264,0.0145
NW_006804015.1,2597838,4453301,3428781,110,110,0.5062,0.1576,0.5252,0.0429,0.023
NW_006804015.1,2707855,4570464,3599904,110,109,0.688,0.1576,0.6273,0.0482,0.028
NW_006804015.1,2836850,4723897,3770714,110,109,0.6998,0.1992,0.5568,0.0354,0.0219
NW_006804015.1,3021542,4930422,3944111,110,109,0.7039,0.1992,0.5588,0.0343,0.0215
NW_006804015.1,3196773,5175864,4123942,110,108,0.7039,0.0992,0.7529,0.0423,0.0258
NW_006804015.1,3388540,5364476,4289505,109,107,0.4539,0.0729,0.7232,0.027,0.018
NW_006804016.1,91549,2503099,1460777,110,109,1.5325,1.729,-0.0602,-0.0127,-0.0083
NW_006804016.1,371223,2726433,1678638,110,109,1.3586,1.7707,-0.1317,-0.0248,-0.0163
NW_006804016.1,667287,2886982,1892843,110,110,1.7189,1.2707,0.1499,0.0261,0.0177
NW_006804016.1,933971,3014524,2093788,110,110,1.5939,1.3763,0.0733,0.0131,0.0088
NW_006804016.1,1215208,3168328,2279604,110,110,1.431,1.4375,-0.0023,-0.0005,-0.0003
NW_006804016.1,1436535,3356028,2460948,110,110,1.431,2.4482,-0.2622,-0.0752,-0.0461
NW_006804016.1,1627805,3730067,2650152,110,110,1.306,2.3795,-0.2913,-0.0786,-0.0493
NW_006804016.1,1996257,3950232,2836791,110,110,1.636,2.3795,-0.1852,-0.0585,-0.0353
NW_006804016.1,2124864,4548865,3041244,110,110,2.7534,2.38,0.0727,0.0274,0.0164
NW_006804016.1,2240548,4795445,3269819,110,110,2.038,2.4435,-0.0905,-0.0331,-0.0185
NW_006804016.1,2363185,4956157,3507562,110,110,2.011,2.4435,-0.0971,-0.0333,-0.0183
NW_006804016.1,2505113,5092000,3683347,105,105,2.0033,2.4435,-0.099,-0.0342,-0.0205
NW_006804017.1,64728,3210827,1693462,110,108,0.2627,0.7426,-0.4774,-0.0319,-0.0274
NW_006804017.1,388025,3332389,1977671,110,108,0.2627,0.7426,-0.4774,-0.0255,-0.0227
NW_006804017.1,779419,3652969,2241764,110,108,0.3182,0.7783,-0.4196,-0.0232,-0.0208
NW_006804017.1,990268,3884726,2507497,110,108,0.2702,0.7783,-0.4847,-0.0289,-0.0246
NW_006804017.1,1262928,4092815,2770492,110,108,0.2702,0.1861,0.1843,0.0048,0.0042
NW_006804017.1,1455504,4630778,3046166,110,108,0.2952,0.1861,0.2267,0.0057,0.005
NW_006804017.1,1709497,4870207,3337279,110,108,0.1702,0.1196,0.1743,0.003,0.0027
NW_006804017.1,2163422,5012296,3613486,110,108,0.1083,0.1196,-0.0496,-0.0008,-0.0007
NW_006804017.1,2540146,5237290,3868269,110,109,0.1083,0.1491,-0.1582,-0.0031,-0.0024
NW_006804017.1,2804942,5239495,4001522,101,100,0.1083,0.1478,-0.1539,-0.0033,-0.0026
NW_006804018.1,8992,2560988,1341518,110,107,1.7737,0.2028,0.7947,0.1025,0.071
NW_006804018.1,183421,2941942,1587415,110,107,1.8108,0.1729,0.8257,0.1036,0.0765
NW_006804018.1,629577,3150018,1832338,110,107,1.8408,0.1851,0.8173,0.1046,0.0814
NW_006804018.1,855156,3377489,2061807,110,107,1.819,0.1851,0.8153,0.1295,0.0953
NW_006804018.1,1136198,3697465,2292362,110,108,2.2854,0.1851,0.8502,0.1586,0.1165
NW_006804018.1,1346718,3922516,2526157,110,109,2.4132,0.1476,0.8848,0.1702,0.122
NW_006804018.1,1490351,4172293,2763974,110,109,2.4132,0.1476,0.8848,0.1604,0.1134
NW_006804018.1,1753958,4384693,3008204,110,109,2.316,0.1198,0.9017,0.1503,0.1087
NW_006804018.1,1890318,4580277,3257066,110,109,2.308,0.1198,0.9013,0.1427,0.1051
NW_006804018.1,2041781,4736988,3500964,110,109,1.7738,0.0278,0.9692,0.1026,0.0774
NW_006804018.1,2212231,4972507,3740323,109,108,1.7981,0.0313,0.9658,0.1088,0.0835
NW_006804019.1,47121,2510184,1139575,110,109,2.9219,0.0156,0.9894,0.1888,0.1634
NW_006804019.1,290158,2688267,1362192,110,108,2.2969,0.0156,0.9865,0.1527,0.1326
NW_006804019.1,497272,2931237,1585461,110,109,2.2969,0.0156,0.9865,0.1777,0.1386
NW_006804019.1,657633,3177730,1812113,110,109,2.2983,0.131,0.8922,0.1584,0.1178
NW_006804019.1,913440,3538127,2050398,110,109,1.6733,0.131,0.8548,0.1299,0.0944
NW_006804019.1,1124734,3899395,2297976,110,109,1.5483,0.131,0.844,0.1166,0.0853
NW_006804019.1,1225597,4316240,2561449,110,109,1.2983,0.2738,0.6517,0.0801,0.0625
NW_006804019.1,1342153,5008559,2875138,110,109,0.2983,0.2738,0.0428,0.0018,0.0014
NW_006804019.1,1413260,5257914,3162765,107,105,0.3855,0.2738,0.1694,0.0083,0.0066
NW_006804020.1,16943,2456218,1375253,110,105,1.3314,0.7697,0.2674,0.0681,0.0426
NW_006804020.1,384295,2759167,1589392,110,107,1.4389,0.7697,0.303,0.0651,0.0441
NW_006804020.1,812078,2983028,1799891,110,108,1.3389,0.1697,0.7751,0.1064,0.0839
NW_006804020.1,1018373,3150099,1995475,110,108,1.4343,0.1697,0.7885,0.1383,0.1138
NW_006804020.1,1131947,3369089,2196386,110,108,1.4343,0.1197,0.846,0.1487,0.1225
NW_006804020.1,1248613,3509429,2402419,110,109,1.4343,0.1197,0.846,0.1414,0.0981
NW_006804020.1,1488532,3742469,2605139,110,109,1.4343,0.1197,0.846,0.1324,0.0919
NW_006804020.1,1680675,3969058,2812810,110,109,1.3093,0.1197,0.8325,0.1193,0.083
NW_006804020.1,1841257,4167460,3023013,110,109,0.2593,0.1197,0.3685,0.0144,0.0096
NW_006804020.1,2115790,4319269,3231999,110,109,0.2671,0.0363,0.7606,0.0222,0.0145
NW_006804020.1,2261691,4496733,3437770,110,109,0.2671,0.3392,-0.1189,-0.0075,-0.0045
NW_006804020.1,2468813,4660283,3641599,110,110,1.0036,0.3307,0.5044,0.0597,0.0382
NW_006804020.1,2792541,4869983,3842111,110,110,0.8786,0.3307,0.4531,0.045,0.0308
NW_006804020.1,2993911,4999504,4028962,110,110,1.8332,0.357,0.674,0.119,0.0825
NW_006804020.1,3175445,5037326,4152512,103,103,1.7124,0.3585,0.6538,0.1108,0.0762
NW_006804021.1,27149,2672041,1398671,110,108,3.6592,0.4437,0.7837,0.1781,0.1218
NW_006804021.1,179457,2866792,1642857,110,108,3.6592,0.4411,0.7848,0.191,0.1308
NW_006804021.1,516638,3210206,1877779,110,108,3.6092,0.5453,0.7375,0.1932,0.1292
NW_006804021.1,812894,3554516,2122444,110,109,3.6134,0.4991,0.7573,0.1939,0.1322
NW_006804021.1,1230747,3780758,2375896,110,109,3.4634,0.4991,0.7481,0.1968,0.1398
NW_006804021.1,1375114,3913971,2608042,110,110,3.4634,0.482,0.7557,0.1958,0.1416
NW_006804021.1,1538422,4182651,2844774,110,110,1.9634,0.482,0.6058,0.1121,0.0761
NW_006804021.1,1756156,4387929,3086004,110,110,1.5897,0.4178,0.5837,0.1026,0.0641
NW_006804021.1,1945469,4611360,3328186,110,110,1.5733,0.446,0.5582,0.1053,0.0616
NW_006804021.1,2332376,4688635,3560526,110,110,1.6447,0.446,0.5733,0.1109,0.0654
NW_006804021.1,2539684,4827678,3737299,106,106,1.441,0.446,0.5272,0.107,0.0629
NW_006804022.1,14910,2727697,1469852,110,109,2.0685,1.5756,0.1352,0.0283,0.0238
NW_006804022.1,272927,3130980,1727265,110,109,2.0231,1.6173,0.1115,0.0264,0.0217
NW_006804022.1,638666,3438065,1994666,110,108,2.0231,1.5509,0.1321,0.0308,0.0249
NW_006804022.1,860078,3603412,2248007,110,108,2.0265,1.514,0.1448,0.0344,0.0278
NW_006804022.1,1206887,3750973,2492057,110,109,2.0265,0.514,0.5954,0.1184,0.0984
NW_006804022.1,1533669,4051320,2723261,110,109,2.0515,1.4808,0.1616,0.0388,0.0313
NW_006804022.1,1684894,4226337,2952210,110,109,1.0548,1.0577,-0.0014,-0.0002,-0.0002
NW_006804022.1,1965207,4570508,3190312,110,109,1.0548,1.0577,-0.0014,-0.0002,-0.0002
NW_006804022.1,2144937,4980280,3442546,110,109,1.0861,1.03,0.0265,0.0038,0.0031
NW_006804022.1,2294454,5102685,3652191,106,105,0.2341,1.0268,-0.6287,-0.0615,-0.0489
NW_006804023.1,29301,2476882,1140133,110,109,1.427,2.8066,-0.3259,-0.0664,-0.0458
NW_006804023.1,243841,2850437,1373507,110,109,1.0676,2.6066,-0.4189,-0.0803,-0.0543
NW_006804023.1,406447,3160006,1619284,110,109,2.0238,0.9543,0.3591,0.057,0.0396
NW_006804023.1,570522,3437010,1880791,110,109,1.9834,0.2331,0.7897,0.0979,0.0701
NW_006804023.1,820813,3716400,2146803,110,108,2.3687,0.1933,0.8491,0.1148,0.0865
NW_006804023.1,1039577,4198159,2428670,110,109,2.4379,0.1667,0.872,0.1176,0.0904
NW_006804023.1,1233334,4383200,2712115,110,109,2.2059,1.8509,0.0875,0.0197,0.0137
NW_006804023.1,1381174,4579333,3001353,110,109,2.8911,1.8509,0.2194,0.0553,0.0405
NW_006804024.1,41322,2400053,1190438,110,109,0.2856,1.0825,-0.5824,-0.0773,-0.045
NW_006804024.1,362533,2544718,1395139,110,109,0.4106,1.0718,-0.446,-0.0698,-0.0419
NW_006804024.1,550741,2948193,1601015,110,109,0.3792,1.0795,-0.4801,-0.081,-0.0457
NW_006804024.1,722247,3098201,1818506,110,109,0.3792,1.0379,-0.4648,-0.0689,-0.0438
NW_006804024.1,846893,3284948,2038912,110,109,0.6667,1.0379,-0.2178,-0.0339,-0.0226
NW_006804024.1,986695,3436707,2262411,110,110,0.5417,1.0833,-0.3333,-0.0502,-0.0355
NW_006804024.1,1199069,3592515,2482690,110,110,0.5417,1.143,-0.3569,-0.0612,-0.0402
NW_006804024.1,1410564,3804891,2701495,110,110,0.5167,1.143,-0.3774,-0.0656,-0.0431
NW_006804024.1,1653342,4098208,2924779,110,110,0.5167,1.1453,-0.3782,-0.0636,-0.042
NW_006804024.1,1980450,4383302,3145381,110,110,0.5167,1.1442,-0.3778,-0.0635,-0.0401
NW_006804024.1,2187775,4582627,3364454,110,110,0.5167,0.2178,0.4068,0.0272,0.019
NW_006804024.1,2401304,4725271,3579675,110,110,0.5323,0.1178,0.6375,0.04,0.0296
NW_006804024.1,2564543,4930181,3797869,110,110,0.5278,0.1178,0.635,0.0309,0.0237
NW_006804024.1,2948833,5079812,4005867,110,110,0.5278,0.1595,0.5359,0.024,0.0192
NW_006804024.1,3122687,5271562,4176317,107,107,0.6528,0.1595,0.6073,0.0363,0.0278
NW_006804025.1,8257,4423560,2205630,110,108,0.3988,0.5486,-0.1581,-0.0102,-0.0078
NW_006804025.1,319165,4942642,2617061,110,108,0.4963,0.0486,0.8216,0.0311,0.0253
NW_006804025.1,933835,5343466,3034902,110,108,0.6013,0.0278,0.9117,0.0446,0.0343
NW_006804025.1,1184004,5442493,3296065,103,101,0.6013,0.0278,0.9117,0.0455,0.0349
NW_006804026.1,17276,2540518,1270853,110,107,0.0796,0.033,0.4139,0.0032,0.0024
NW_006804026.1,213523,2678415,1499884,110,107,0.0856,0.0716,0.0889,0.0009,0.0007
NW_006804026.1,374997,2871811,1726173,110,107,0.0856,0.0716,0.0889,0.0008,0.0006
NW_006804026.1,684638,3071869,1953260,110,107,0.0488,0.0691,-0.1724,-0.0012,-0.001
NW_006804026.1,888911,3282532,2170783,110,107,0.1716,0.0931,0.2968,0.0052,0.0038
NW_006804026.1,1225204,3502551,2384828,110,108,0.1716,0.0931,0.2968,0.0047,0.0037
NW_006804026.1,1479272,3617424,2591498,110,109,0.1716,0.0931,0.2968,0.0047,0.0037
NW_006804026.1,1649303,3961338,2797486,110,110,0.1716,0.0879,0.3228,0.005,0.004
NW_006804026.1,1909757,4144788,3006233,110,110,0.3383,0.0879,0.5877,0.0158,0.0121
NW_006804026.1,2080086,4315134,3214267,110,110,0.6511,0.1684,0.589,0.0322,0.0232
NW_006804026.1,2327251,4671685,3423082,110,110,1.6461,0.1684,0.8144,0.1181,0.0765
NW_006804026.1,2554579,4831315,3634429,110,110,1.6461,0.2398,0.7457,0.1122,0.0724
