scaffold,start,end,mid,sites,pi_roumanicus,pi_europaeus,dxy_roumanicus_europaeus,Fst_roumanicus_europaeus
NW_006804716.1,48220,1047982,594654,42,0.0632,0.0846,0.401,0.6907
NW_006804717.1,32297,915134,462673,45,0.0348,0.0984,0.4232,0.7418
NW_006804719.1,21650,787598,370177,50,0.0186,0.1008,0.4856,0.7996
NW_006804720.1,21365,844291,364061,48,0.0455,0.0607,0.3968,0.7655
NW_006804721.1,3702,910339,428230,50,0.051,0.0726,0.4288,0.7508
NW_006804725.1,17779,818403,408317,50,0.0396,0.0702,0.3656,0.7453
NW_006804726.1,21576,952845,495429,45,0.0501,0.0875,0.4895,0.7594
NW_006804729.1,8223,735438,363292,50,0.0421,0.1135,0.342,0.645
NW_006804730.1,23738,827633,418894,50,0.1034,0.1313,0.4676,0.5998
NW_006804731.1,5924,898757,452584,50,0.0691,0.0495,0.3779,0.7196
NW_006804733.1,29175,758266,430140,50,0.0434,0.1383,0.4897,0.7039
NW_006804734.1,8307,960997,491094,43,0.0555,0.0834,0.4169,0.7182
NW_006804735.1,9653,864318,353029,42,0.076,0.0787,0.4101,0.6796
NW_006804737.1,23213,914517,394914,47,0.0299,0.0963,0.5479,0.8064
NW_006804739.1,343,1073608,588061,43,0.0132,0.113,0.371,0.736
NW_006804740.1,12370,1063045,511446,46,0.077,0.0686,0.3495,0.6491
NW_006804743.1,37544,887029,445471,47,0.0258,0.1335,0.4613,0.728
NW_006804745.1,10723,913652,444413,50,0.0401,0.0483,0.4889,0.8342
NW_006804746.1,35988,890435,483594,42,0.1138,0.0638,0.4618,0.6631
NW_006804747.1,5498,886055,468513,44,0.0733,0.0942,0.4125,0.6637
NW_006804748.1,24816,910306,506078,41,0.0272,0.0891,0.4284,0.7755
NW_006804750.1,52171,880088,475633,41,0.053,0.148,0.3296,0.55
NW_006804752.1,24242,753596,361197,46,0.0661,0.0991,0.4092,0.6684
NW_006804755.1,60827,974357,510153,42,0.0441,0.1289,0.4637,0.7012
NW_006804757.1,32531,807929,417277,45,0.0453,0.1509,0.3989,0.6249
NW_006804759.1,1311,817576,456176,40,0.0497,0.0987,0.3674,0.6736
NW_006804760.1,87806,802281,439314,42,0.0381,0.1072,0.5247,0.7696
NW_006804761.1,6789,771227,368558,49,0.0841,0.0979,0.3043,0.5387
NW_006804762.1,6135,851114,441410,42,0.0474,0.0576,0.4231,0.7792
NW_006804763.1,13418,894782,486842,42,0.0999,0.1088,0.3748,0.5621
NW_006804765.1,5632,780411,387191,44,0.0975,0.0847,0.4313,0.6446
NW_006804766.1,3204,879302,523370,42,0.0158,0.0785,0.6075,0.8688
NW_006804768.1,9752,813050,418167,50,0.0613,0.0805,0.3834,0.6894
NW_006804771.1,17767,848010,517301,47,0.0682,0.0659,0.4996,0.7599
NW_006804775.1,4101,806049,388293,41,0.1108,0.117,0.4403,0.5861
NW_006804778.1,9242,770644,383581,40,0.0493,0.1159,0.3843,0.659
NW_006804796.1,16454,798168,422883,41,0.0314,0.0873,0.3596,0.7308
NW_006804806.1,45689,805431,387866,46,0.0252,0.0497,0.5061,0.8672
NW_006804807.1,13658,780862,422881,41,0.1024,0.1098,0.3669,0.5488
NW_006804819.1,13936,687209,333915,44,0.0373,0.1082,0.2722,0.5959
NW_006804821.1,8137,686421,326599,47,0.0581,0.068,0.3504,0.6945
NW_006804823.1,13512,652709,315801,50,0.1051,0.1229,0.2648,0.3975
NW_006804826.1,15038,788371,403104,50,0.0596,0.1155,0.3784,0.6337
NW_006804835.1,13795,726465,344340,42,0.0667,0.0575,0.4059,0.7289
NW_006804845.1,333,539802,288220,41,0.041,0.1126,0.4031,0.6946
NW_006804846.1,24205,787827,471144,41,0.0495,0.0697,0.419,0.7534
NW_006804854.1,19332,648799,396249,42,0.0655,0.1071,0.2814,0.5374
NW_006804883.1,37007,777480,436747,43,0.0434,0.1022,0.4081,0.7092
NW_006804893.1,22374,599973,314829,41,0.1041,0.1182,0.4575,0.6077
NW_006804898.1,14413,637453,312013,46,0.0383,0.0636,0.4201,0.7885
NW_006804914.1,18781,619613,329414,41,0.0853,0.0644,0.4572,0.7102
NW_006804959.1,6744,426519,222424,40,0.0831,0.0543,0.3099,0.6249
