param,mean,median,0.950_CI_LB,0.950_CI_UB
alpha_loc_3395_pop_0,-0.000290,-0.000222,-0.060389,0.060520
alpha_loc_3396_pop_0,0.000594,0.000238,-0.058131,0.062252
alpha_loc_3397_pop_0,-0.000791,-0.000946,-0.060912,0.058618
alpha_loc_3398_pop_0,0.000021,0.000057,-0.059887,0.058473
alpha_loc_3399_pop_0,-0.000006,-0.000084,-0.059599,0.058381
alpha_loc_3400_pop_0,0.000654,0.000789,-0.058828,0.060302
alpha_loc_3401_pop_0,-0.000160,0.000033,-0.059771,0.058844
alpha_loc_3402_pop_0,0.003010,0.002322,-0.054899,0.063758
alpha_loc_3403_pop_0,0.000164,0.000200,-0.060458,0.060753
alpha_loc_3404_pop_0,0.000074,-0.000031,-0.059144,0.061120
alpha_loc_3405_pop_0,-0.000606,-0.000540,-0.059073,0.057036
alpha_loc_3406_pop_0,0.000471,0.000526,-0.056278,0.059053
alpha_loc_3407_pop_0,0.000398,0.000122,-0.057401,0.059636
alpha_loc_3408_pop_0,0.000407,-0.000000,-0.058866,0.060100
alpha_loc_3409_pop_0,0.000533,0.000307,-0.058543,0.061164
alpha_loc_3410_pop_0,0.000176,-0.000046,-0.058228,0.060132
alpha_loc_3411_pop_0,-0.002152,-0.001649,-0.062909,0.054880
alpha_loc_3412_pop_0,0.000068,-0.000115,-0.057995,0.059375
alpha_loc_3413_pop_0,0.000678,0.000358,-0.058541,0.061328
alpha_loc_3414_pop_0,0.000070,-0.000071,-0.058306,0.060960
alpha_loc_3415_pop_0,-0.000623,-0.000786,-0.059799,0.059543
alpha_loc_3416_pop_0,-0.000846,-0.000741,-0.060499,0.057274
alpha_loc_3417_pop_0,-0.000338,-0.000215,-0.061479,0.058004
alpha_loc_3418_pop_0,-0.001704,-0.001489,-0.062695,0.056012
alpha_loc_3419_pop_0,-0.000043,0.000029,-0.059331,0.060317
alpha_loc_3420_pop_0,-0.001674,-0.001126,-0.062951,0.057393
alpha_loc_3421_pop_0,-0.000215,-0.000401,-0.058981,0.058744
alpha_loc_3422_pop_0,-0.000050,-0.000125,-0.058565,0.058170
alpha_loc_3423_pop_0,-0.000534,-0.000571,-0.060129,0.058710
alpha_loc_3424_pop_0,-0.000285,-0.000866,-0.058220,0.058607
alpha_loc_3425_pop_0,-0.003715,-0.003277,-0.064824,0.054528
alpha_loc_3426_pop_0,0.000325,0.000259,-0.057019,0.059627
alpha_loc_3427_pop_0,-0.000224,-0.000196,-0.059540,0.057102
alpha_loc_3428_pop_0,0.000327,0.000622,-0.059284,0.060661
alpha_loc_3429_pop_0,-0.000259,-0.000418,-0.060215,0.059669
alpha_loc_3430_pop_0,-0.000037,0.000129,-0.058954,0.059612
alpha_loc_3431_pop_0,-0.001480,-0.001162,-0.061753,0.055667
alpha_loc_3432_pop_0,-0.000238,-0.000103,-0.060311,0.058906
alpha_loc_3433_pop_0,-0.000674,-0.000646,-0.059157,0.058462
alpha_loc_3434_pop_0,-0.000072,-0.000307,-0.059745,0.059008
alpha_loc_3435_pop_0,-0.000328,-0.000298,-0.060980,0.059341
alpha_loc_3436_pop_0,0.000327,0.000285,-0.056837,0.059147
alpha_loc_3437_pop_0,0.000702,0.000585,-0.057129,0.060230
alpha_loc_3438_pop_0,-0.000124,0.000517,-0.060092,0.057823
alpha_loc_3439_pop_0,0.000489,0.000503,-0.057079,0.059163
alpha_loc_3440_pop_0,0.000634,0.000401,-0.058543,0.059888
alpha_loc_3441_pop_0,-0.000404,-0.000534,-0.060267,0.057591
alpha_loc_3442_pop_0,0.001500,0.001648,-0.056923,0.060713
alpha_loc_3443_pop_0,-0.000936,-0.000735,-0.060971,0.057545
alpha_loc_3444_pop_0,-0.002446,-0.001795,-0.062066,0.056258
alpha_loc_3445_pop_0,0.000016,0.000358,-0.060402,0.059077
alpha_loc_3446_pop_0,0.000369,-0.000145,-0.058183,0.059146
alpha_loc_3447_pop_0,-0.001170,-0.001011,-0.061663,0.057236
alpha_loc_3448_pop_0,-0.000287,-0.000215,-0.060230,0.059903
alpha_loc_3449_pop_0,0.000117,-0.000057,-0.058942,0.060626
alpha_loc_3450_pop_0,-0.004063,-0.003233,-0.065282,0.052178
alpha_loc_3451_pop_0,0.004073,0.003437,-0.053162,0.066012
alpha_loc_3452_pop_0,-0.000934,-0.000602,-0.059598,0.057885
alpha_loc_3453_pop_0,-0.000191,0.000125,-0.060110,0.059379
alpha_loc_3454_pop_0,0.001354,0.001364,-0.058554,0.059985
alpha_loc_3455_pop_0,0.000938,0.000745,-0.057632,0.059894
alpha_loc_3456_pop_0,0.001986,0.001216,-0.057714,0.064351
alpha_loc_3457_pop_0,-0.002445,-0.001991,-0.063510,0.056219
alpha_loc_3458_pop_0,0.000135,0.000351,-0.060818,0.059422
alpha_loc_3459_pop_0,0.000844,0.000543,-0.057333,0.061012
alpha_loc_3460_pop_0,0.000004,0.000039,-0.060091,0.059416
alpha_loc_3461_pop_0,0.002754,0.002795,-0.056899,0.063416
alpha_loc_3462_pop_0,0.000364,0.000415,-0.058803,0.059323
alpha_loc_3463_pop_0,-0.000212,-0.000198,-0.062074,0.059487
alpha_loc_3464_pop_0,-0.000291,-0.000035,-0.059810,0.058850
alpha_loc_3465_pop_0,-0.000014,0.000152,-0.060288,0.059092
alpha_loc_3466_pop_0,-0.000780,-0.000317,-0.061762,0.057521
alpha_loc_3467_pop_0,-0.000529,-0.000514,-0.060486,0.057316
alpha_loc_3468_pop_0,0.000301,0.000366,-0.060103,0.059081
alpha_loc_3469_pop_0,0.000087,0.000190,-0.060422,0.059830
alpha_loc_3470_pop_0,0.000195,-0.000029,-0.059244,0.059570
alpha_loc_3471_pop_0,-0.000871,-0.000904,-0.061408,0.057603
alpha_loc_3472_pop_0,-0.000500,-0.000637,-0.059840,0.058140
alpha_loc_3473_pop_0,0.000386,-0.000176,-0.058583,0.059114
alpha_loc_3474_pop_0,-0.000595,-0.000568,-0.059497,0.058403
alpha_loc_3475_pop_0,0.000374,0.000468,-0.060067,0.061316
alpha_loc_3476_pop_0,0.000239,0.000032,-0.058639,0.059806
alpha_loc_3477_pop_0,-0.000047,-0.000059,-0.058652,0.058563
alpha_loc_3478_pop_0,-0.000262,-0.000321,-0.059203,0.059980
alpha_loc_3479_pop_0,0.000026,0.000129,-0.059228,0.058246
alpha_loc_3480_pop_0,-0.001331,-0.000908,-0.062561,0.058526
alpha_loc_3481_pop_0,0.000566,0.000400,-0.057896,0.059088
alpha_loc_3482_pop_0,-0.000360,0.000093,-0.060247,0.058259
alpha_loc_3483_pop_0,-0.000087,0.000035,-0.058880,0.058540
alpha_loc_3484_pop_0,0.000050,-0.000272,-0.059062,0.058320
alpha_loc_3485_pop_0,-0.000030,-0.000209,-0.059273,0.059157
alpha_loc_3486_pop_0,-0.000001,-0.000094,-0.058127,0.058697
alpha_loc_3487_pop_0,0.000738,0.000965,-0.057890,0.058892
alpha_loc_3488_pop_0,-0.000458,-0.000322,-0.059178,0.058616
alpha_loc_3489_pop_0,-0.003239,-0.003017,-0.062891,0.053953
alpha_loc_3490_pop_0,-0.000251,-0.000324,-0.060015,0.059078
alpha_loc_3491_pop_0,0.000435,0.000109,-0.059148,0.061389
alpha_loc_3492_pop_0,-0.000373,-0.000356,-0.058447,0.058282
alpha_loc_3493_pop_0,0.001036,0.000665,-0.056601,0.059776
alpha_loc_3494_pop_0,0.000414,0.000350,-0.057698,0.059963
alpha_loc_3495_pop_0,0.000054,0.000112,-0.060023,0.058677
alpha_loc_3496_pop_0,-0.000133,-0.000099,-0.059914,0.058319
alpha_loc_3497_pop_0,0.000181,-0.000211,-0.059802,0.060008
alpha_loc_3498_pop_0,-0.000184,-0.000096,-0.059256,0.059096
alpha_loc_3499_pop_0,-0.000399,-0.000518,-0.058869,0.058414
alpha_loc_3500_pop_0,0.000153,-0.000006,-0.058341,0.057924
alpha_loc_3501_pop_0,-0.000742,-0.000920,-0.059108,0.057231
alpha_loc_3502_pop_0,0.000146,0.000205,-0.059888,0.060283
alpha_loc_3503_pop_0,-0.000546,-0.000848,-0.060046,0.060287
alpha_loc_3504_pop_0,-0.000532,-0.000312,-0.059116,0.056740
alpha_loc_3505_pop_0,0.000733,0.000605,-0.058283,0.060386
alpha_loc_3506_pop_0,-0.000198,-0.000630,-0.059200,0.059260
alpha_loc_3507_pop_0,-0.000097,-0.000287,-0.058878,0.060371
alpha_loc_3508_pop_0,-0.003388,-0.002835,-0.063498,0.053537
alpha_loc_3509_pop_0,0.000292,0.000010,-0.059992,0.060558
alpha_loc_3510_pop_0,-0.000366,-0.000202,-0.060814,0.058826
alpha_loc_3511_pop_0,0.000106,-0.000042,-0.060405,0.060043
alpha_loc_3512_pop_0,-0.000397,-0.000302,-0.060475,0.057123
alpha_loc_3513_pop_0,-0.001692,-0.001597,-0.060891,0.056615
alpha_loc_3514_pop_0,-0.000021,-0.000015,-0.057918,0.059582
alpha_loc_3515_pop_0,-0.000152,-0.000473,-0.058941,0.058329
alpha_loc_3516_pop_0,-0.002476,-0.002016,-0.062265,0.056577
alpha_loc_3517_pop_0,0.000752,0.000714,-0.059641,0.059162
alpha_loc_3518_pop_0,0.000165,-0.000092,-0.058313,0.060686
alpha_loc_3519_pop_0,0.000010,-0.000240,-0.058808,0.059191
alpha_loc_3520_pop_0,-0.000034,0.000279,-0.059663,0.058742
alpha_loc_3521_pop_0,0.000129,0.000141,-0.060431,0.059142
alpha_loc_3522_pop_0,-0.000066,-0.000253,-0.059962,0.059943
alpha_loc_3523_pop_0,-0.000212,-0.000019,-0.059080,0.058677
alpha_loc_3524_pop_0,0.000027,-0.000302,-0.057932,0.059182
alpha_loc_3525_pop_0,-0.000128,-0.000477,-0.057781,0.059156
alpha_loc_3526_pop_0,-0.000730,-0.000809,-0.060117,0.058300
alpha_loc_3527_pop_0,-0.000677,-0.000762,-0.058408,0.058958
alpha_loc_3528_pop_0,0.000043,-0.000064,-0.059934,0.060151
alpha_loc_3529_pop_0,0.000034,0.000259,-0.057816,0.059379
alpha_loc_3530_pop_0,-0.001020,-0.001035,-0.060788,0.057912
alpha_loc_3531_pop_0,0.000028,-0.000340,-0.058470,0.057996
alpha_loc_3532_pop_0,-0.000268,-0.000236,-0.061319,0.058898
alpha_loc_3533_pop_0,0.000589,0.000830,-0.058304,0.059886
alpha_loc_3534_pop_0,-0.000600,-0.000512,-0.059153,0.058381
alpha_loc_3535_pop_0,-0.000457,-0.000433,-0.060437,0.057997
alpha_loc_3536_pop_0,0.000363,0.000707,-0.059030,0.060575
alpha_loc_3537_pop_0,-0.000461,-0.000112,-0.060225,0.057186
alpha_loc_3538_pop_0,0.000465,0.000450,-0.058033,0.058567
alpha_loc_3539_pop_0,-0.000268,-0.000176,-0.059076,0.059374
alpha_loc_3540_pop_0,-0.000508,-0.000291,-0.058816,0.056441
alpha_loc_3541_pop_0,-0.001080,-0.000560,-0.062853,0.058108
alpha_loc_3542_pop_0,-0.000430,-0.000409,-0.058786,0.057322
alpha_loc_3543_pop_0,-0.000025,0.000031,-0.058755,0.059583
alpha_loc_3544_pop_0,-0.000219,-0.000059,-0.060262,0.060667
alpha_loc_3545_pop_0,0.000791,0.000389,-0.057517,0.061355
alpha_loc_3546_pop_0,0.000192,0.000402,-0.058645,0.058189
alpha_loc_3547_pop_0,-0.000777,-0.000443,-0.058877,0.057170
alpha_loc_3548_pop_0,-0.000106,-0.000136,-0.058733,0.058791
alpha_loc_3549_pop_0,-0.000008,-0.000035,-0.058871,0.060016
alpha_loc_3550_pop_0,-0.001911,-0.001902,-0.062173,0.056395
alpha_loc_3551_pop_0,-0.002205,-0.001461,-0.062675,0.055227
alpha_loc_3552_pop_0,-0.000772,-0.000753,-0.060697,0.058836
alpha_loc_3553_pop_0,-0.002399,-0.001954,-0.062211,0.055764
alpha_loc_3554_pop_0,-0.000511,-0.000666,-0.061529,0.060204
alpha_loc_3555_pop_0,0.001905,0.001520,-0.056907,0.063849
alpha_loc_3556_pop_0,-0.000126,-0.000244,-0.058306,0.058196
alpha_loc_3557_pop_0,-0.000510,-0.000238,-0.059895,0.058173
alpha_loc_3558_pop_0,-0.002564,-0.002321,-0.061622,0.053775
alpha_loc_3559_pop_0,-0.000054,-0.000017,-0.059465,0.060162
alpha_loc_3560_pop_0,0.000141,-0.000147,-0.057882,0.059419
alpha_loc_3561_pop_0,0.000009,0.000116,-0.059990,0.058638
alpha_loc_3562_pop_0,0.000120,0.000154,-0.057288,0.058862
alpha_loc_3563_pop_0,0.000069,0.000207,-0.059024,0.058464
alpha_loc_3564_pop_0,-0.000562,-0.000490,-0.060437,0.058335
alpha_loc_3565_pop_0,0.000256,0.000107,-0.058223,0.060221
alpha_loc_3566_pop_0,-0.001228,-0.000921,-0.062938,0.056326
alpha_loc_3567_pop_0,-0.000124,0.000069,-0.060418,0.059602
alpha_loc_3568_pop_0,0.000491,0.000559,-0.058640,0.061035
alpha_loc_3569_pop_0,-0.000378,-0.000407,-0.058669,0.057851
alpha_loc_3570_pop_0,-0.000450,-0.000114,-0.060442,0.059403
alpha_loc_3571_pop_0,-0.000471,-0.000486,-0.058693,0.057839
alpha_loc_3572_pop_0,-0.000249,-0.000277,-0.060591,0.059529
alpha_loc_3573_pop_0,-0.000279,-0.000513,-0.061415,0.060713
alpha_loc_3574_pop_0,0.000366,0.000018,-0.058298,0.061158
alpha_loc_3575_pop_0,0.000069,0.000550,-0.060208,0.059427
alpha_loc_3576_pop_0,0.000267,0.000315,-0.058330,0.060092
alpha_loc_3577_pop_0,-0.000278,-0.000264,-0.058358,0.058075
alpha_loc_3578_pop_0,-0.000504,-0.000626,-0.059247,0.057094
alpha_loc_3579_pop_0,-0.000572,-0.000213,-0.060205,0.058727
alpha_loc_3580_pop_0,0.002773,0.002090,-0.054878,0.062329
alpha_loc_3581_pop_0,-0.000507,-0.000690,-0.060133,0.059705
alpha_loc_3582_pop_0,-0.000445,-0.000102,-0.061557,0.057354
alpha_loc_3583_pop_0,0.002498,0.002137,-0.055350,0.064608
alpha_loc_3584_pop_0,-0.000725,-0.000852,-0.059624,0.057733
alpha_loc_3585_pop_0,0.001896,0.001396,-0.056525,0.063562
alpha_loc_3586_pop_0,-0.000021,0.000199,-0.060692,0.058029
alpha_loc_3587_pop_0,0.000061,0.000265,-0.059225,0.058353
alpha_loc_3588_pop_0,0.000662,0.000341,-0.056737,0.060686
alpha_loc_3589_pop_0,0.000129,0.000410,-0.058060,0.059618
alpha_loc_3590_pop_0,0.001649,0.001642,-0.058214,0.060800
alpha_loc_3591_pop_0,0.000321,0.000588,-0.058998,0.059536
alpha_loc_3592_pop_0,-0.001134,-0.001138,-0.059686,0.059540
alpha_loc_3593_pop_0,-0.000471,-0.000594,-0.060495,0.058804
alpha_loc_3594_pop_0,0.000394,0.000775,-0.059288,0.058938
alpha_loc_3595_pop_0,-0.000190,0.000508,-0.059765,0.056623
alpha_loc_3596_pop_0,-0.000223,-0.000434,-0.061487,0.060677
alpha_loc_3597_pop_0,-0.000331,-0.000322,-0.060964,0.058523
alpha_loc_3598_pop_0,0.000620,0.000392,-0.058047,0.061072
alpha_loc_3599_pop_0,-0.000519,-0.000314,-0.060164,0.058699
alpha_loc_3600_pop_0,-0.001037,-0.001068,-0.060364,0.056971
alpha_loc_3601_pop_0,-0.000956,-0.000437,-0.061492,0.058509
alpha_loc_3602_pop_0,0.000179,0.000398,-0.059779,0.058716
alpha_loc_3603_pop_0,-0.000443,-0.000166,-0.059641,0.060042
alpha_loc_3604_pop_0,-0.000583,-0.000584,-0.058764,0.057813
alpha_loc_3605_pop_0,-0.000446,-0.000260,-0.059917,0.059743
alpha_loc_3606_pop_0,0.000122,0.000180,-0.058044,0.057877
alpha_loc_3607_pop_0,-0.000106,-0.000130,-0.059414,0.059846
alpha_loc_3608_pop_0,-0.000482,-0.000206,-0.060185,0.057465
alpha_loc_3609_pop_0,-0.000857,-0.000467,-0.059877,0.057720
alpha_loc_3610_pop_0,-0.000784,-0.000752,-0.061318,0.058802
alpha_loc_3611_pop_0,-0.000370,-0.000476,-0.059289,0.058568
alpha_loc_3612_pop_0,-0.000065,-0.000263,-0.059388,0.059153
alpha_loc_3613_pop_0,0.000110,0.000057,-0.059837,0.060294
alpha_loc_3614_pop_0,0.000466,0.000504,-0.059195,0.060050
alpha_loc_3615_pop_0,0.001041,0.001254,-0.056755,0.060555
alpha_loc_3616_pop_0,0.002286,0.002007,-0.054747,0.060778
alpha_loc_3617_pop_0,0.001014,0.000889,-0.057944,0.060701
alpha_loc_3618_pop_0,0.002188,0.001719,-0.055325,0.063958
alpha_loc_3619_pop_0,0.002339,0.001831,-0.055423,0.061747
alpha_loc_3620_pop_0,-0.000253,0.000067,-0.060297,0.058614
alpha_loc_3621_pop_0,-0.000155,-0.000250,-0.057408,0.058551
alpha_loc_3622_pop_0,0.000091,0.000115,-0.057773,0.057701
alpha_loc_3623_pop_0,0.000558,0.000403,-0.059857,0.060498
alpha_loc_3624_pop_0,-0.000386,-0.000632,-0.059363,0.057077
alpha_loc_3625_pop_0,-0.000002,-0.000213,-0.061169,0.059543
alpha_loc_3626_pop_0,-0.001858,-0.001663,-0.060264,0.056845
alpha_loc_3627_pop_0,-0.000648,-0.001011,-0.060527,0.058105
alpha_loc_3628_pop_0,0.002443,0.002210,-0.056637,0.062755
alpha_loc_3629_pop_0,0.000038,-0.000291,-0.059503,0.061598
alpha_loc_3630_pop_0,-0.001132,-0.001325,-0.059477,0.058474
alpha_loc_3631_pop_0,-0.000062,0.000005,-0.057623,0.058325
alpha_loc_3632_pop_0,0.000272,0.000414,-0.059188,0.059083
alpha_loc_3633_pop_0,0.000242,0.000090,-0.057990,0.059541
alpha_loc_3634_pop_0,0.000552,0.000306,-0.057261,0.060313
alpha_loc_3635_pop_0,0.000063,0.000121,-0.057716,0.058518
alpha_loc_3636_pop_0,-0.000244,-0.000440,-0.060089,0.059133
alpha_loc_3637_pop_0,0.002729,0.001672,-0.056081,0.063332
alpha_loc_3638_pop_0,-0.001269,-0.001002,-0.060643,0.055660
alpha_loc_3639_pop_0,0.000461,0.000456,-0.057003,0.059913
alpha_loc_3640_pop_0,0.000362,0.000395,-0.058145,0.060955
alpha_loc_3641_pop_0,0.000118,0.000111,-0.059515,0.058728
alpha_loc_3642_pop_0,-0.000516,-0.000448,-0.061475,0.057921
alpha_loc_3643_pop_0,0.000530,0.000650,-0.059595,0.058733
alpha_loc_3644_pop_0,-0.001047,-0.000818,-0.061279,0.058991
alpha_loc_3645_pop_0,0.000134,-0.000391,-0.058753,0.060067
alpha_loc_3646_pop_0,-0.001683,-0.001470,-0.062050,0.058534
alpha_loc_3647_pop_0,0.001122,0.000658,-0.055923,0.060906
alpha_loc_3648_pop_0,-0.000233,-0.000024,-0.060357,0.058976
alpha_loc_3649_pop_0,0.000270,0.000249,-0.057955,0.057980
alpha_loc_3650_pop_0,0.000017,0.000385,-0.059035,0.060102
alpha_loc_3651_pop_0,0.000415,0.000423,-0.057762,0.059302
alpha_loc_3652_pop_0,-0.003817,-0.003431,-0.063614,0.054045
alpha_loc_3653_pop_0,0.000045,0.000459,-0.059821,0.058947
alpha_loc_3654_pop_0,-0.000479,-0.000343,-0.059951,0.058724
alpha_loc_3655_pop_0,-0.000195,0.000268,-0.060060,0.057353
alpha_loc_3656_pop_0,-0.001527,-0.001597,-0.058837,0.056352
alpha_loc_3657_pop_0,-0.000115,0.000043,-0.060071,0.059473
alpha_loc_3658_pop_0,-0.000196,0.000052,-0.060007,0.058419
alpha_loc_3659_pop_0,-0.000700,-0.000055,-0.060183,0.057562
alpha_loc_3660_pop_0,-0.000139,0.000359,-0.062662,0.058827
alpha_loc_3661_pop_0,-0.000222,0.000044,-0.060271,0.060244
alpha_loc_3662_pop_0,0.000013,-0.000358,-0.060333,0.060813
alpha_loc_3663_pop_0,0.000191,0.000036,-0.058107,0.060038
alpha_loc_3664_pop_0,0.000592,0.000372,-0.057547,0.058633
alpha_loc_3665_pop_0,0.000099,0.000160,-0.057686,0.058442
alpha_loc_3666_pop_0,-0.000142,-0.000339,-0.059481,0.058808
alpha_loc_3667_pop_0,0.000506,0.000413,-0.057508,0.061030
alpha_loc_3668_pop_0,0.001470,0.000829,-0.057019,0.061608
alpha_loc_3669_pop_0,0.001963,0.001252,-0.056079,0.062878
alpha_loc_3670_pop_0,-0.000279,-0.000316,-0.058207,0.057053
alpha_loc_3671_pop_0,0.000433,0.000247,-0.058661,0.060630
alpha_loc_3672_pop_0,0.000363,0.000672,-0.058111,0.058038
alpha_loc_3673_pop_0,0.000097,0.000182,-0.060229,0.058451
alpha_loc_3674_pop_0,-0.000554,-0.000383,-0.059900,0.059112
alpha_loc_3675_pop_0,0.000059,-0.000086,-0.058473,0.060325
alpha_loc_3676_pop_0,0.001461,0.001244,-0.056956,0.062271
alpha_loc_3677_pop_0,-0.000290,-0.000115,-0.060355,0.058634
alpha_loc_3678_pop_0,0.000185,-0.000136,-0.057712,0.060664
alpha_loc_3679_pop_0,-0.000178,-0.000576,-0.058876,0.057961
alpha_loc_3680_pop_0,0.001947,0.001998,-0.055863,0.061614
alpha_loc_3681_pop_0,-0.000336,-0.000497,-0.060559,0.059429
alpha_loc_3682_pop_0,0.000568,0.000497,-0.057748,0.059326
alpha_loc_3683_pop_0,0.000359,0.000109,-0.057688,0.059222
alpha_loc_3684_pop_0,-0.000238,-0.000574,-0.057867,0.059257
alpha_loc_3685_pop_0,-0.000109,0.000019,-0.058347,0.056889
alpha_loc_3686_pop_0,0.000514,0.000375,-0.057303,0.060393
alpha_loc_3687_pop_0,0.000000,0.000212,-0.059531,0.057703
alpha_loc_3688_pop_0,0.003026,0.002353,-0.052535,0.063272
alpha_loc_3689_pop_0,-0.000006,0.000197,-0.060256,0.060024
alpha_loc_3690_pop_0,0.000141,-0.000055,-0.058396,0.060263
alpha_loc_3691_pop_0,-0.000430,-0.000436,-0.060895,0.060388
alpha_loc_3692_pop_0,-0.000442,-0.000492,-0.059925,0.059747
alpha_loc_3693_pop_0,-0.000543,-0.000534,-0.059191,0.058325
alpha_loc_3694_pop_0,-0.002201,-0.002059,-0.061939,0.055230
alpha_loc_3695_pop_0,0.001369,0.000989,-0.056637,0.061076
alpha_loc_3696_pop_0,-0.002657,-0.002114,-0.062140,0.056137
alpha_loc_3697_pop_0,0.000563,0.000469,-0.056833,0.058858
alpha_loc_3698_pop_0,0.000525,0.000412,-0.056806,0.059324
alpha_loc_3699_pop_0,-0.001446,-0.001182,-0.063267,0.057629
alpha_loc_3700_pop_0,0.000034,-0.000030,-0.060657,0.060249
alpha_loc_3701_pop_0,0.000642,0.000508,-0.057834,0.059309
alpha_loc_3702_pop_0,-0.000440,-0.000263,-0.060301,0.056551
alpha_loc_3703_pop_0,0.002573,0.002130,-0.056112,0.063244
alpha_loc_3704_pop_0,0.000389,0.000026,-0.058666,0.061189
alpha_loc_3705_pop_0,-0.000759,-0.000177,-0.062837,0.057213
alpha_loc_3706_pop_0,-0.000467,-0.000382,-0.060803,0.057545
alpha_loc_3707_pop_0,0.000082,0.000049,-0.058552,0.059340
alpha_loc_3708_pop_0,0.000795,0.000747,-0.057355,0.058590
alpha_loc_3709_pop_0,0.000060,-0.000044,-0.058782,0.060511
alpha_loc_3710_pop_0,-0.002475,-0.001757,-0.061900,0.055332
alpha_loc_3711_pop_0,-0.000598,-0.000580,-0.060832,0.057640
alpha_loc_3712_pop_0,-0.000201,0.000092,-0.059675,0.059701
alpha_loc_3713_pop_0,0.001547,0.000713,-0.056326,0.062808
alpha_loc_3714_pop_0,-0.001388,-0.001249,-0.059195,0.057524
alpha_loc_3715_pop_0,-0.000543,-0.000178,-0.060431,0.059175
alpha_loc_3716_pop_0,0.000193,0.000015,-0.058533,0.059278
alpha_loc_3717_pop_0,-0.000293,-0.000208,-0.058965,0.057797
alpha_loc_3718_pop_0,0.000347,0.000427,-0.058874,0.058767
alpha_loc_3719_pop_0,0.000083,-0.000211,-0.058955,0.059102
alpha_loc_3720_pop_0,-0.000230,0.000086,-0.059048,0.058176
alpha_loc_3721_pop_0,0.000131,-0.000144,-0.058658,0.058699
alpha_loc_3722_pop_0,0.000929,0.000864,-0.057582,0.060054
alpha_loc_3723_pop_0,0.000346,0.000526,-0.058023,0.059565
alpha_loc_3724_pop_0,0.000641,0.000863,-0.059856,0.059763
alpha_loc_3725_pop_0,-0.000058,-0.000121,-0.059247,0.060363
alpha_loc_3726_pop_0,0.000480,0.000504,-0.057319,0.059862
alpha_loc_3727_pop_0,-0.000228,-0.000058,-0.057863,0.059113
alpha_loc_3728_pop_0,0.000010,-0.000113,-0.059182,0.061541
alpha_loc_3729_pop_0,0.000534,0.000368,-0.057744,0.060064
alpha_loc_3730_pop_0,0.000012,0.000156,-0.059664,0.061106
alpha_loc_3731_pop_0,-0.000169,-0.000208,-0.060133,0.060176
alpha_loc_3732_pop_0,0.003023,0.002125,-0.053482,0.062705
alpha_loc_3733_pop_0,-0.001942,-0.001704,-0.063024,0.057219
alpha_loc_3734_pop_0,0.000612,0.000483,-0.058362,0.060333
alpha_loc_3735_pop_0,-0.000877,-0.000339,-0.060889,0.058712
alpha_loc_3736_pop_0,0.000460,0.000190,-0.058835,0.060798
alpha_loc_3737_pop_0,0.000159,0.000065,-0.059465,0.060306
alpha_loc_3738_pop_0,-0.000336,-0.000541,-0.060414,0.058577
alpha_loc_3739_pop_0,0.000552,0.000489,-0.058262,0.060945
alpha_loc_3740_pop_0,-0.000201,0.000170,-0.058794,0.057458
alpha_loc_3741_pop_0,0.000157,0.000170,-0.059377,0.058937
alpha_loc_3742_pop_0,0.000482,0.000639,-0.058931,0.058966
alpha_loc_3743_pop_0,0.000263,0.000455,-0.059572,0.059577
alpha_loc_3744_pop_0,-0.000364,0.000121,-0.062109,0.057020
alpha_loc_3745_pop_0,-0.001248,-0.000950,-0.061523,0.056754
alpha_loc_3746_pop_0,0.000201,0.000135,-0.060189,0.059862
alpha_loc_3747_pop_0,-0.000554,-0.000367,-0.060461,0.059167
alpha_loc_3748_pop_0,-0.000759,-0.000447,-0.061163,0.057811
alpha_loc_3749_pop_0,0.000248,-0.000022,-0.058349,0.059527
alpha_loc_3750_pop_0,-0.000449,-0.000514,-0.060290,0.058816
alpha_loc_3751_pop_0,0.000844,0.000355,-0.058404,0.062396
alpha_loc_3752_pop_0,-0.000612,-0.000074,-0.061376,0.058993
alpha_loc_3753_pop_0,0.000224,0.000030,-0.058936,0.059686
alpha_loc_3754_pop_0,-0.001511,-0.001196,-0.060850,0.055983
alpha_loc_3755_pop_0,0.002046,0.001904,-0.055370,0.061377
alpha_loc_3756_pop_0,0.000137,-0.000154,-0.058677,0.060278
alpha_loc_3757_pop_0,0.000122,-0.000070,-0.060778,0.061101
alpha_loc_3758_pop_0,-0.000156,0.000026,-0.060190,0.058212
alpha_loc_3759_pop_0,-0.000187,-0.000082,-0.059598,0.060379
alpha_loc_3760_pop_0,0.000498,0.000222,-0.058820,0.059470
alpha_loc_3761_pop_0,-0.000263,-0.000367,-0.059643,0.058840
alpha_loc_3762_pop_0,-0.000756,-0.000147,-0.059540,0.057103
alpha_loc_3763_pop_0,-0.000019,-0.000113,-0.058567,0.061473
alpha_loc_3764_pop_0,0.002281,0.002049,-0.055961,0.062197
alpha_loc_3765_pop_0,-0.000126,0.000132,-0.060736,0.059713
alpha_loc_3766_pop_0,0.005959,0.004998,-0.050344,0.068032
alpha_loc_3767_pop_0,0.001062,0.001049,-0.055886,0.060390
alpha_loc_3768_pop_0,0.000464,0.000521,-0.059212,0.059803
alpha_loc_3769_pop_0,0.001673,0.001544,-0.056931,0.062725
alpha_loc_3770_pop_0,-0.000165,0.000067,-0.059639,0.058146
