param,mean,median,0.950_CI_LB,0.950_CI_UB
beta_loc_4527_pop_0,0.000440,-0.000094,-0.104914,0.107523
beta_loc_4528_pop_0,0.001237,0.001340,-0.105581,0.109330
beta_loc_4529_pop_0,0.000075,-0.000544,-0.103383,0.106889
beta_loc_4530_pop_0,0.000253,0.000463,-0.103441,0.104840
beta_loc_4531_pop_0,-0.000367,0.000157,-0.110335,0.105629
beta_loc_4532_pop_0,-0.002558,-0.001609,-0.115503,0.096999
beta_loc_4533_pop_0,-0.002712,-0.001342,-0.110323,0.096964
beta_loc_4534_pop_0,0.000060,0.000119,-0.105874,0.103829
beta_loc_4535_pop_0,0.001461,0.001847,-0.103309,0.107850
beta_loc_4536_pop_0,-0.000645,-0.000014,-0.111288,0.106229
beta_loc_4537_pop_0,0.000603,0.000640,-0.105576,0.106918
beta_loc_4538_pop_0,0.001250,0.000548,-0.108091,0.109294
beta_loc_4539_pop_0,-0.000350,-0.000018,-0.109336,0.104871
beta_loc_4540_pop_0,0.000062,-0.000415,-0.104647,0.108942
beta_loc_4541_pop_0,-0.005751,-0.003086,-0.118668,0.089275
beta_loc_4542_pop_0,0.001149,0.001138,-0.105901,0.111709
beta_loc_4543_pop_0,0.000679,0.000039,-0.104746,0.103763
beta_loc_4544_pop_0,-0.003915,-0.001681,-0.119072,0.095131
beta_loc_4545_pop_0,-0.000540,-0.000382,-0.109116,0.107926
beta_loc_4546_pop_0,0.002417,0.001039,-0.096941,0.115265
beta_loc_4547_pop_0,0.000250,0.000787,-0.104898,0.106879
beta_loc_4548_pop_0,-0.004323,-0.002633,-0.113360,0.096783
beta_loc_4549_pop_0,-0.001755,-0.001254,-0.106086,0.101217
beta_loc_4550_pop_0,0.000787,-0.000005,-0.104176,0.108729
beta_loc_4551_pop_0,0.003835,0.003121,-0.098345,0.114447
beta_loc_4552_pop_0,0.000276,0.000126,-0.109097,0.109891
beta_loc_4553_pop_0,-0.006530,-0.004449,-0.121706,0.096880
beta_loc_4554_pop_0,0.007191,0.003909,-0.091783,0.123478
beta_loc_4555_pop_0,0.000035,0.000212,-0.105395,0.103065
beta_loc_4556_pop_0,0.000116,-0.000106,-0.104087,0.107848
beta_loc_4557_pop_0,-0.001595,-0.001085,-0.106704,0.100932
beta_loc_4558_pop_0,-0.000177,-0.000559,-0.108063,0.112735
beta_loc_4559_pop_0,-0.000427,0.000469,-0.111714,0.108104
beta_loc_4560_pop_0,0.000131,-0.000208,-0.105437,0.104316
beta_loc_4561_pop_0,-0.000818,0.000238,-0.108615,0.103778
beta_loc_4562_pop_0,-0.000695,-0.000381,-0.107501,0.107273
beta_loc_4563_pop_0,0.006512,0.003960,-0.091215,0.118579
beta_loc_4564_pop_0,0.000530,0.000420,-0.104741,0.107115
beta_loc_4565_pop_0,0.000416,-0.000101,-0.106674,0.107320
beta_loc_4566_pop_0,-0.000059,-0.000130,-0.112242,0.109869
beta_loc_4567_pop_0,0.000006,-0.000021,-0.105145,0.108993
beta_loc_4568_pop_0,0.001316,0.000544,-0.099799,0.108872
beta_loc_4569_pop_0,0.000243,-0.000202,-0.101805,0.110883
beta_loc_4570_pop_0,-0.000384,-0.000390,-0.105758,0.105341
beta_loc_4571_pop_0,-0.000088,-0.000251,-0.103688,0.103398
beta_loc_4572_pop_0,0.000021,-0.000436,-0.104455,0.104075
beta_loc_4573_pop_0,0.000372,-0.000105,-0.106637,0.107998
beta_loc_4574_pop_0,0.000071,0.000471,-0.108638,0.105879
beta_loc_4575_pop_0,0.000112,0.000384,-0.103033,0.109158
beta_loc_4576_pop_0,0.000127,0.000341,-0.105524,0.103664
beta_loc_4577_pop_0,-0.000046,0.000094,-0.105544,0.107321
beta_loc_4578_pop_0,0.001383,0.000950,-0.101983,0.108520
beta_loc_4579_pop_0,0.002040,0.001051,-0.099304,0.111645
beta_loc_4580_pop_0,-0.003224,-0.001735,-0.111390,0.095648
beta_loc_4581_pop_0,0.000676,0.000020,-0.105169,0.106009
beta_loc_4582_pop_0,-0.000590,-0.000781,-0.106323,0.104920
beta_loc_4583_pop_0,-0.000709,-0.001067,-0.102739,0.105872
beta_loc_4584_pop_0,-0.000255,0.000180,-0.110326,0.106495
beta_loc_4585_pop_0,0.002269,0.001039,-0.099028,0.110542
beta_loc_4586_pop_0,-0.000520,-0.000923,-0.108529,0.106647
beta_loc_4587_pop_0,-0.000614,0.000005,-0.114048,0.105027
beta_loc_4588_pop_0,0.000610,0.000251,-0.103266,0.104828
beta_loc_4589_pop_0,-0.000188,0.000185,-0.108663,0.105062
beta_loc_4590_pop_0,0.000587,0.000445,-0.105421,0.109851
beta_loc_4591_pop_0,-0.001013,-0.000523,-0.104779,0.103319
beta_loc_4592_pop_0,-0.002471,-0.001845,-0.113079,0.102179
beta_loc_4593_pop_0,-0.000208,-0.000096,-0.105156,0.103461
beta_loc_4594_pop_0,0.001166,0.001061,-0.102418,0.107095
beta_loc_4595_pop_0,-0.001120,-0.001263,-0.107532,0.105104
beta_loc_4596_pop_0,0.000172,0.000171,-0.108884,0.106120
beta_loc_4597_pop_0,-0.003282,-0.002267,-0.115327,0.099254
beta_loc_4598_pop_0,0.002982,0.001512,-0.101123,0.119275
beta_loc_4599_pop_0,0.000095,-0.000021,-0.109219,0.110272
beta_loc_4600_pop_0,-0.000311,-0.000087,-0.107589,0.106545
beta_loc_4601_pop_0,-0.000595,-0.000624,-0.108401,0.108615
beta_loc_4602_pop_0,-0.001586,-0.000507,-0.116863,0.099229
beta_loc_4603_pop_0,-0.010349,-0.005774,-0.136489,0.086069
beta_loc_4604_pop_0,0.000868,0.000928,-0.102366,0.109764
beta_loc_4605_pop_0,0.001147,0.000336,-0.101411,0.109465
beta_loc_4606_pop_0,-0.000757,-0.000372,-0.108904,0.108485
beta_loc_4607_pop_0,-0.000167,-0.000031,-0.106983,0.108091
beta_loc_4608_pop_0,0.000314,0.000826,-0.109291,0.106923
beta_loc_4609_pop_0,-0.001104,-0.000716,-0.112957,0.104063
beta_loc_4610_pop_0,0.006753,0.003815,-0.095893,0.124824
beta_loc_4611_pop_0,-0.000003,-0.000424,-0.105778,0.104637
beta_loc_4612_pop_0,-0.001354,-0.000880,-0.109027,0.102156
beta_loc_4613_pop_0,0.002259,0.001075,-0.099930,0.112958
beta_loc_4614_pop_0,0.000221,0.000186,-0.107075,0.105302
beta_loc_4615_pop_0,-0.000837,0.000057,-0.110462,0.104438
beta_loc_4616_pop_0,-0.001684,-0.000647,-0.113767,0.103524
beta_loc_4617_pop_0,-0.000594,-0.000227,-0.110264,0.104985
beta_loc_4618_pop_0,-0.000474,-0.000812,-0.109682,0.108241
beta_loc_4619_pop_0,-0.000667,-0.000462,-0.108725,0.107491
beta_loc_4620_pop_0,-0.000945,-0.000867,-0.104637,0.103884
beta_loc_4621_pop_0,0.001274,0.001141,-0.104866,0.111960
beta_loc_4622_pop_0,-0.004147,-0.003002,-0.114518,0.096331
beta_loc_4623_pop_0,0.001274,0.001162,-0.104873,0.109529
beta_loc_4624_pop_0,-0.000864,-0.000627,-0.106522,0.106776
beta_loc_4625_pop_0,0.000150,0.000267,-0.107263,0.103461
beta_loc_4626_pop_0,0.000310,0.000059,-0.106069,0.105978
beta_loc_4627_pop_0,-0.003055,-0.002060,-0.114019,0.102784
beta_loc_4628_pop_0,0.000435,0.000743,-0.104748,0.106349
beta_loc_4629_pop_0,0.000137,0.000294,-0.107126,0.104124
beta_loc_4630_pop_0,0.000657,0.000650,-0.108169,0.106886
beta_loc_4631_pop_0,0.000154,0.000063,-0.106024,0.110676
beta_loc_4632_pop_0,0.001017,0.000910,-0.106196,0.106130
beta_loc_4633_pop_0,-0.002452,-0.000776,-0.114195,0.099674
beta_loc_4634_pop_0,0.006697,0.003947,-0.092958,0.125805
beta_loc_4635_pop_0,0.000913,0.000088,-0.103345,0.107156
beta_loc_4636_pop_0,-0.001240,-0.001057,-0.112345,0.109715
beta_loc_4637_pop_0,0.000410,0.000385,-0.108222,0.107934
beta_loc_4638_pop_0,-0.000745,0.000147,-0.109684,0.102561
beta_loc_4639_pop_0,0.000426,0.000082,-0.106451,0.108953
beta_loc_4640_pop_0,0.000701,0.000597,-0.106468,0.106042
beta_loc_4641_pop_0,-0.000278,0.000341,-0.106083,0.103386
beta_loc_4642_pop_0,0.000905,0.000742,-0.106257,0.110132
beta_loc_4643_pop_0,0.000268,0.000273,-0.106754,0.105897
beta_loc_4644_pop_0,0.003011,0.001872,-0.098755,0.114783
beta_loc_4645_pop_0,0.000497,0.000206,-0.113090,0.110247
beta_loc_4646_pop_0,0.000394,0.000535,-0.106050,0.108727
beta_loc_4647_pop_0,-0.001121,-0.000535,-0.109337,0.104239
beta_loc_4648_pop_0,0.000607,0.000249,-0.105559,0.107262
beta_loc_4649_pop_0,-0.004094,-0.002114,-0.116832,0.097571
beta_loc_4650_pop_0,0.000457,0.000124,-0.101815,0.108969
beta_loc_4651_pop_0,-0.001726,-0.000863,-0.113161,0.103138
beta_loc_4652_pop_0,0.000544,0.000712,-0.104130,0.105681
beta_loc_4653_pop_0,-0.000047,-0.000007,-0.105205,0.107895
beta_loc_4654_pop_0,0.000560,0.000302,-0.105793,0.108485
beta_loc_4655_pop_0,-0.001957,-0.001002,-0.110772,0.102115
beta_loc_4656_pop_0,-0.000456,-0.000206,-0.108218,0.108363
beta_loc_4657_pop_0,0.002512,0.001456,-0.102468,0.114476
beta_loc_4658_pop_0,-0.000019,-0.000052,-0.104155,0.106830
beta_loc_4659_pop_0,-0.000101,-0.000606,-0.104023,0.106770
beta_loc_4660_pop_0,0.000426,0.000678,-0.106638,0.106342
beta_loc_4661_pop_0,0.000905,0.001060,-0.106378,0.105622
beta_loc_4662_pop_0,-0.000873,-0.000145,-0.110011,0.100542
beta_loc_4663_pop_0,-0.000333,0.000118,-0.108293,0.104251
beta_loc_4664_pop_0,-0.000387,-0.000343,-0.104043,0.105242
beta_loc_4665_pop_0,0.000234,-0.000384,-0.105249,0.112385
beta_loc_4666_pop_0,0.000048,-0.000864,-0.105609,0.105860
beta_loc_4667_pop_0,-0.000807,-0.000604,-0.109189,0.106991
beta_loc_4668_pop_0,0.000954,0.000229,-0.103467,0.112782
beta_loc_4669_pop_0,0.000181,-0.000327,-0.105848,0.110136
beta_loc_4670_pop_0,-0.003612,-0.001837,-0.117386,0.096356
beta_loc_4671_pop_0,0.001292,0.000204,-0.101649,0.110672
beta_loc_4672_pop_0,0.000886,0.000036,-0.103087,0.104707
beta_loc_4673_pop_0,0.000673,0.000221,-0.101577,0.110033
beta_loc_4674_pop_0,-0.002807,-0.001937,-0.111616,0.099270
beta_loc_4675_pop_0,-0.000613,-0.000565,-0.109578,0.106080
beta_loc_4676_pop_0,0.004188,0.002670,-0.097579,0.116686
beta_loc_4677_pop_0,-0.000172,-0.000373,-0.111282,0.106848
beta_loc_4678_pop_0,0.003105,0.002150,-0.102069,0.116282
beta_loc_4679_pop_0,-0.000951,-0.000584,-0.110685,0.110006
beta_loc_4680_pop_0,-0.000436,-0.000053,-0.106788,0.106364
beta_loc_4681_pop_0,0.000116,-0.000338,-0.104950,0.109389
beta_loc_4682_pop_0,-0.000754,0.000175,-0.107578,0.105745
beta_loc_4683_pop_0,0.000455,-0.000065,-0.105595,0.108013
beta_loc_4684_pop_0,0.004993,0.002134,-0.094971,0.116063
beta_loc_4685_pop_0,-0.000609,-0.000435,-0.106385,0.106635
beta_loc_4686_pop_0,0.003138,0.001583,-0.096360,0.109673
beta_loc_4687_pop_0,0.001025,0.000628,-0.104173,0.108178
beta_loc_4688_pop_0,0.000955,-0.000041,-0.102499,0.111100
beta_loc_4689_pop_0,0.000539,0.000679,-0.105973,0.101825
beta_loc_4690_pop_0,-0.000608,-0.000345,-0.105457,0.104024
beta_loc_4691_pop_0,-0.000086,0.000170,-0.105019,0.105009
beta_loc_4692_pop_0,0.000209,-0.000115,-0.105183,0.103858
beta_loc_4693_pop_0,-0.001344,-0.000687,-0.111071,0.102941
beta_loc_4694_pop_0,-0.001580,-0.000917,-0.107914,0.101228
beta_loc_4695_pop_0,-0.000553,-0.000307,-0.108305,0.105251
beta_loc_4696_pop_0,0.000839,0.000522,-0.101880,0.104316
beta_loc_4697_pop_0,-0.000054,0.000156,-0.109963,0.107147
beta_loc_4698_pop_0,-0.002121,-0.001974,-0.109893,0.107333
beta_loc_4699_pop_0,0.000946,0.000400,-0.104204,0.112326
beta_loc_4700_pop_0,-0.000594,-0.000193,-0.109676,0.104916
beta_loc_4701_pop_0,-0.000113,-0.000228,-0.107181,0.105935
beta_loc_4702_pop_0,-0.000422,0.000168,-0.108561,0.106020
beta_loc_4703_pop_0,0.000630,0.000850,-0.103724,0.109671
beta_loc_4704_pop_0,0.000209,-0.000324,-0.107906,0.109306
beta_loc_4705_pop_0,0.000011,-0.000197,-0.102638,0.106539
beta_loc_4706_pop_0,0.000499,0.000369,-0.104310,0.106410
beta_loc_4707_pop_0,0.000652,0.000009,-0.102119,0.107233
beta_loc_4708_pop_0,-0.000855,-0.000851,-0.109882,0.108006
beta_loc_4709_pop_0,0.002614,0.001333,-0.100789,0.110843
beta_loc_4710_pop_0,-0.000098,-0.000618,-0.108823,0.107938
beta_loc_4711_pop_0,0.001006,0.000073,-0.104694,0.112453
beta_loc_4712_pop_0,0.000217,0.000129,-0.106822,0.109384
beta_loc_4713_pop_0,-0.000405,-0.000980,-0.108707,0.108562
beta_loc_4714_pop_0,0.000146,0.000061,-0.107183,0.106641
beta_loc_4715_pop_0,-0.000041,-0.000437,-0.103760,0.108755
beta_loc_4716_pop_0,-0.000897,-0.000508,-0.105654,0.105609
beta_loc_4717_pop_0,0.004558,0.002755,-0.094877,0.120798
beta_loc_4718_pop_0,0.000620,0.000213,-0.104188,0.111337
beta_loc_4719_pop_0,0.000335,0.000199,-0.111172,0.112847
beta_loc_4720_pop_0,-0.000208,-0.000343,-0.105426,0.108749
beta_loc_4721_pop_0,0.000275,-0.000537,-0.106493,0.108158
beta_loc_4722_pop_0,0.005283,0.002487,-0.097490,0.121127
beta_loc_4723_pop_0,-0.000543,-0.000707,-0.107246,0.111418
beta_loc_4724_pop_0,0.000387,0.000323,-0.101305,0.104068
beta_loc_4725_pop_0,0.000824,0.000551,-0.105116,0.106522
beta_loc_4726_pop_0,0.003103,0.002079,-0.101748,0.115441
beta_loc_4727_pop_0,-0.000476,-0.000088,-0.110947,0.108382
beta_loc_4728_pop_0,-0.000490,-0.000049,-0.110326,0.107484
beta_loc_4729_pop_0,-0.001192,-0.000693,-0.112098,0.106378
beta_loc_4730_pop_0,0.000262,-0.000207,-0.103658,0.111615
beta_loc_4731_pop_0,0.000518,0.000079,-0.103811,0.109633
beta_loc_4732_pop_0,-0.003851,-0.002632,-0.113176,0.098016
beta_loc_4733_pop_0,-0.000133,-0.000699,-0.104795,0.108339
beta_loc_4734_pop_0,-0.000531,-0.000891,-0.103613,0.106749
beta_loc_4735_pop_0,0.000942,0.000557,-0.102841,0.106271
beta_loc_4736_pop_0,0.001331,0.001319,-0.108739,0.107742
beta_loc_4737_pop_0,-0.000227,-0.000140,-0.105522,0.106563
beta_loc_4738_pop_0,-0.000206,-0.000461,-0.105271,0.105631
beta_loc_4739_pop_0,0.001742,0.001004,-0.101797,0.111537
beta_loc_4740_pop_0,-0.000864,-0.000168,-0.108517,0.102879
beta_loc_4741_pop_0,-0.000803,-0.000323,-0.112480,0.106301
beta_loc_4742_pop_0,0.002860,0.001568,-0.096989,0.114827
beta_loc_4743_pop_0,-0.000322,0.000219,-0.108495,0.112400
beta_loc_4744_pop_0,-0.000272,-0.000006,-0.108549,0.105551
beta_loc_4745_pop_0,-0.000982,-0.000098,-0.107329,0.103503
beta_loc_4746_pop_0,-0.000798,-0.001039,-0.110347,0.108424
beta_loc_4747_pop_0,0.000468,-0.000227,-0.109322,0.107095
beta_loc_4748_pop_0,-0.000280,-0.000417,-0.102828,0.106860
beta_loc_4749_pop_0,0.003852,0.003065,-0.100092,0.115227
beta_loc_4750_pop_0,0.000220,0.000656,-0.107158,0.108760
beta_loc_4751_pop_0,-0.000271,-0.000301,-0.106913,0.107802
beta_loc_4752_pop_0,-0.006158,-0.003615,-0.117516,0.090431
beta_loc_4753_pop_0,-0.001183,-0.000570,-0.107155,0.102505
beta_loc_4754_pop_0,0.000511,-0.000027,-0.108936,0.111358
beta_loc_4755_pop_0,0.001708,0.000958,-0.104351,0.113336
beta_loc_4756_pop_0,-0.000626,-0.000858,-0.106061,0.108189
beta_loc_4757_pop_0,0.000076,0.000022,-0.106626,0.104852
beta_loc_4758_pop_0,-0.003962,-0.002727,-0.111840,0.097790
beta_loc_4759_pop_0,-0.000524,0.000161,-0.111197,0.109595
beta_loc_4760_pop_0,0.000662,0.000521,-0.108016,0.108213
beta_loc_4761_pop_0,-0.002894,-0.001852,-0.114603,0.101031
beta_loc_4762_pop_0,0.000189,0.000327,-0.105707,0.105397
beta_loc_4763_pop_0,-0.000549,-0.000789,-0.103481,0.104668
beta_loc_4764_pop_0,-0.000030,0.000455,-0.107065,0.106494
beta_loc_4765_pop_0,0.001402,0.000798,-0.102451,0.112078
beta_loc_4766_pop_0,-0.003205,-0.001611,-0.114949,0.099506
beta_loc_4767_pop_0,0.000654,0.000092,-0.107001,0.107807
beta_loc_4768_pop_0,0.000117,-0.000297,-0.105004,0.109435
beta_loc_4769_pop_0,0.003450,0.001326,-0.097976,0.116235
beta_loc_4770_pop_0,0.000224,-0.000169,-0.107397,0.106919
beta_loc_4771_pop_0,0.000702,0.000158,-0.107718,0.108679
beta_loc_4772_pop_0,0.000182,0.000435,-0.108040,0.109322
beta_loc_4773_pop_0,-0.000080,-0.000099,-0.104349,0.108681
beta_loc_4774_pop_0,0.000650,0.000149,-0.105351,0.109710
beta_loc_4775_pop_0,0.000429,0.000360,-0.104822,0.107547
beta_loc_4776_pop_0,-0.000246,-0.000383,-0.109053,0.107898
beta_loc_4777_pop_0,0.000669,0.000089,-0.106541,0.111849
beta_loc_4778_pop_0,0.004087,0.002068,-0.095263,0.113031
beta_loc_4779_pop_0,0.002101,0.000999,-0.099653,0.111404
beta_loc_4780_pop_0,0.000211,0.000043,-0.102266,0.109609
beta_loc_4781_pop_0,0.000403,0.000158,-0.105520,0.111116
beta_loc_4782_pop_0,-0.000446,-0.000569,-0.110471,0.104546
beta_loc_4783_pop_0,0.000185,0.000279,-0.109351,0.107357
beta_loc_4784_pop_0,-0.004269,-0.002749,-0.115301,0.097925
beta_loc_4785_pop_0,-0.001337,-0.000928,-0.111275,0.106094
beta_loc_4786_pop_0,0.000177,0.000053,-0.105906,0.111053
beta_loc_4787_pop_0,0.000793,0.000365,-0.102660,0.105793
beta_loc_4788_pop_0,0.003135,0.001845,-0.098179,0.113092
beta_loc_4789_pop_0,0.000612,0.000899,-0.107297,0.105750
beta_loc_4790_pop_0,-0.000694,0.000051,-0.105750,0.107413
beta_loc_4791_pop_0,-0.000195,0.000201,-0.108179,0.102659
beta_loc_4792_pop_0,0.000659,0.000813,-0.105571,0.109525
beta_loc_4793_pop_0,0.002158,0.001749,-0.100729,0.111806
beta_loc_4794_pop_0,0.000516,0.000365,-0.106178,0.110102
beta_loc_4795_pop_0,0.000504,0.000853,-0.104506,0.107334
beta_loc_4796_pop_0,-0.000557,-0.000523,-0.109956,0.106638
beta_loc_4797_pop_0,-0.000099,-0.000194,-0.104704,0.111151
beta_loc_4798_pop_0,0.003551,0.001941,-0.101614,0.117486
beta_loc_4799_pop_0,-0.001299,-0.000545,-0.108066,0.102679
beta_loc_4800_pop_0,-0.001749,-0.000989,-0.114159,0.101902
beta_loc_4801_pop_0,0.000458,-0.000371,-0.102717,0.108253
beta_loc_4802_pop_0,-0.000630,-0.000037,-0.106036,0.106475
beta_loc_4803_pop_0,0.000324,0.000387,-0.110198,0.107160
beta_loc_4804_pop_0,0.001016,0.000646,-0.104808,0.114177
beta_loc_4805_pop_0,0.000534,0.000120,-0.106931,0.111812
beta_loc_4806_pop_0,-0.000593,-0.000250,-0.109581,0.101165
beta_loc_4807_pop_0,-0.004916,-0.003548,-0.115801,0.095950
beta_loc_4808_pop_0,-0.000926,-0.000702,-0.113720,0.106034
beta_loc_4809_pop_0,0.000621,0.000339,-0.104066,0.104519
beta_loc_4810_pop_0,0.000519,0.000370,-0.108308,0.107717
beta_loc_4811_pop_0,0.000834,0.000576,-0.103266,0.109291
beta_loc_4812_pop_0,-0.000782,-0.000753,-0.113926,0.105161
beta_loc_4813_pop_0,0.000430,0.000386,-0.103435,0.110398
beta_loc_4814_pop_0,0.000414,0.000246,-0.101427,0.108862
beta_loc_4815_pop_0,-0.000252,-0.000290,-0.104126,0.103797
beta_loc_4816_pop_0,0.002296,0.000950,-0.099485,0.109327
beta_loc_4817_pop_0,0.000608,0.000385,-0.105905,0.110755
beta_loc_4818_pop_0,-0.000002,-0.000019,-0.107017,0.108439
beta_loc_4819_pop_0,-0.003684,-0.002383,-0.112520,0.095871
beta_loc_4820_pop_0,-0.003000,-0.001823,-0.115877,0.098383
beta_loc_4821_pop_0,0.000919,-0.000058,-0.105450,0.108733
beta_loc_4822_pop_0,0.000375,0.000054,-0.106342,0.111554
beta_loc_4823_pop_0,0.000066,0.000068,-0.107519,0.106380
beta_loc_4824_pop_0,0.000193,0.000378,-0.107825,0.107424
beta_loc_4825_pop_0,-0.000171,0.000327,-0.107386,0.105851
beta_loc_4826_pop_0,0.000563,0.000836,-0.104995,0.106379
beta_loc_4827_pop_0,0.000665,0.000769,-0.112373,0.109425
beta_loc_4828_pop_0,0.000077,0.000366,-0.106575,0.108287
beta_loc_4829_pop_0,-0.000513,-0.000055,-0.109953,0.105719
beta_loc_4830_pop_0,0.000308,-0.000424,-0.103576,0.108636
beta_loc_4831_pop_0,0.003970,0.002535,-0.097282,0.114931
beta_loc_4832_pop_0,-0.000260,-0.000263,-0.108495,0.108861
beta_loc_4833_pop_0,-0.000250,-0.000416,-0.104729,0.105464
beta_loc_4834_pop_0,0.000388,0.000109,-0.106278,0.108321
beta_loc_4835_pop_0,0.002520,0.000884,-0.101223,0.114373
beta_loc_4836_pop_0,0.000866,0.000622,-0.104882,0.107569
beta_loc_4837_pop_0,0.000407,0.000130,-0.109344,0.105951
beta_loc_4838_pop_0,-0.001804,-0.001756,-0.112365,0.101617
beta_loc_4839_pop_0,0.001007,0.000644,-0.102497,0.107036
beta_loc_4840_pop_0,-0.003944,-0.002478,-0.118044,0.097847
beta_loc_4841_pop_0,-0.000225,0.000370,-0.110526,0.106336
beta_loc_4842_pop_0,0.000419,-0.000252,-0.106862,0.111752
beta_loc_4843_pop_0,0.003882,0.002396,-0.099855,0.115108
beta_loc_4844_pop_0,-0.000438,0.000174,-0.108102,0.105177
beta_loc_4845_pop_0,0.000399,0.000296,-0.107591,0.106441
beta_loc_4846_pop_0,-0.000683,-0.000285,-0.110587,0.107528
beta_loc_4847_pop_0,0.000171,0.000070,-0.104941,0.108075
beta_loc_4848_pop_0,0.000683,0.000354,-0.105756,0.107089
beta_loc_4849_pop_0,-0.000205,-0.000669,-0.109382,0.109677
beta_loc_4850_pop_0,-0.000397,-0.000313,-0.109325,0.108797
beta_loc_4851_pop_0,-0.000416,-0.000147,-0.105609,0.103182
beta_loc_4852_pop_0,-0.001509,-0.000840,-0.110915,0.102960
beta_loc_4853_pop_0,0.006064,0.003960,-0.093755,0.121134
beta_loc_4854_pop_0,-0.000069,0.000467,-0.105444,0.109367
beta_loc_4855_pop_0,0.000257,-0.000564,-0.105253,0.110009
beta_loc_4856_pop_0,0.000323,0.000423,-0.108511,0.108703
beta_loc_4857_pop_0,0.000655,0.000299,-0.106973,0.109006
beta_loc_4858_pop_0,-0.000899,-0.000599,-0.106436,0.104789
beta_loc_4859_pop_0,0.000950,0.000162,-0.104477,0.108722
beta_loc_4860_pop_0,-0.000185,0.000102,-0.106934,0.102283
beta_loc_4861_pop_0,0.001464,0.000502,-0.099656,0.111106
beta_loc_4862_pop_0,0.000731,0.000120,-0.110159,0.112250
beta_loc_4863_pop_0,-0.000472,-0.000054,-0.109610,0.105156
beta_loc_4864_pop_0,0.000693,0.000627,-0.106528,0.109296
beta_loc_4865_pop_0,0.003366,0.002155,-0.098912,0.116730
beta_loc_4866_pop_0,-0.000515,-0.000624,-0.109539,0.107380
beta_loc_4867_pop_0,0.000083,0.000412,-0.107143,0.107579
beta_loc_4868_pop_0,-0.000625,-0.000388,-0.107093,0.106316
beta_loc_4869_pop_0,0.000181,0.000212,-0.106722,0.109609
beta_loc_4870_pop_0,-0.001275,-0.000479,-0.105679,0.104976
beta_loc_4871_pop_0,0.001651,0.001019,-0.102069,0.113045
beta_loc_4872_pop_0,0.000696,0.000202,-0.101115,0.106511
beta_loc_4873_pop_0,0.000195,0.000110,-0.108635,0.108988
beta_loc_4874_pop_0,0.000917,0.000454,-0.101554,0.111509
beta_loc_4875_pop_0,0.000436,0.000860,-0.109157,0.104936
beta_loc_4876_pop_0,0.001422,0.000469,-0.103697,0.110564
beta_loc_4877_pop_0,0.001597,0.000895,-0.099925,0.108687
beta_loc_4878_pop_0,-0.000612,0.000203,-0.108638,0.108519
beta_loc_4879_pop_0,-0.000529,-0.000678,-0.109147,0.108717
beta_loc_4880_pop_0,-0.004208,-0.002338,-0.117730,0.096538
beta_loc_4881_pop_0,-0.000533,-0.000306,-0.106527,0.107270
beta_loc_4882_pop_0,-0.000519,-0.000340,-0.110788,0.104578
beta_loc_4883_pop_0,-0.001119,-0.000510,-0.107815,0.103598
beta_loc_4884_pop_0,-0.000019,-0.000102,-0.106001,0.104552
beta_loc_4885_pop_0,-0.000461,0.000368,-0.105391,0.104960
beta_loc_4886_pop_0,0.000121,-0.000213,-0.104188,0.105270
beta_loc_4887_pop_0,0.001675,0.000836,-0.101851,0.110074
beta_loc_4888_pop_0,-0.005453,-0.003073,-0.117512,0.094126
beta_loc_4889_pop_0,-0.000011,0.000125,-0.109650,0.109565
beta_loc_4890_pop_0,0.000709,-0.000075,-0.104308,0.111842
beta_loc_4891_pop_0,0.000412,0.000061,-0.105843,0.111541
beta_loc_4892_pop_0,-0.002174,-0.001029,-0.111667,0.100407
beta_loc_4893_pop_0,0.002495,0.001361,-0.101225,0.112897
beta_loc_4894_pop_0,0.001115,0.000853,-0.102113,0.107983
beta_loc_4895_pop_0,0.000387,0.000334,-0.105681,0.108281
beta_loc_4896_pop_0,-0.000973,-0.000735,-0.107663,0.100491
beta_loc_4897_pop_0,-0.000767,-0.000681,-0.105715,0.104318
beta_loc_4898_pop_0,-0.001233,-0.000759,-0.110640,0.108304
beta_loc_4899_pop_0,0.000389,0.000267,-0.107797,0.102234
beta_loc_4900_pop_0,0.000979,0.000617,-0.102950,0.112215
beta_loc_4901_pop_0,-0.002109,-0.001099,-0.113760,0.103251
beta_loc_4902_pop_0,0.000441,0.000341,-0.103364,0.105421
beta_loc_4903_pop_0,0.000282,-0.000351,-0.106733,0.108336
beta_loc_4904_pop_0,-0.005508,-0.002787,-0.120512,0.092778
beta_loc_4905_pop_0,-0.000860,-0.000417,-0.105356,0.105477
beta_loc_4906_pop_0,0.000111,-0.000221,-0.106764,0.111116
beta_loc_4907_pop_0,-0.000220,0.000367,-0.108587,0.102656
beta_loc_4908_pop_0,-0.000941,-0.000071,-0.112856,0.104374
beta_loc_4909_pop_0,-0.000000,-0.000252,-0.106565,0.108883
beta_loc_4910_pop_0,0.004701,0.003392,-0.096256,0.114579
beta_loc_4911_pop_0,-0.001659,-0.000320,-0.111242,0.100939
beta_loc_4912_pop_0,-0.000685,-0.001105,-0.109825,0.105045
beta_loc_4913_pop_0,0.000005,0.000201,-0.108063,0.105768
beta_loc_4914_pop_0,0.000519,0.000384,-0.107525,0.109707
